Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
553.156,61,VR,B,1,Control Condition,Running Visualization,194.083,-44.834,154.817,1.471,-10.942,144.817,1,24.247,-102.815,108.307,-13.219,-45.989,43.278,1,12.200,-102.537,116.256,-12.003,1.103,35.227
553.641,61,VR,B,1,Control Condition,Running Visualization,193.408,-44.500,154.949,1.008,-11.056,145.231,1,24.168,-102.677,107.917,-12.613,-46.843,43.486,1,12.356,-102.217,115.994,-11.771,0.661,36.062
554.140,61,VR,B,1,Control Condition,Running Visualization,191.924,-47.196,154.139,-0.709,-14.985,168.119,1,21.501,-101.123,106.363,-13.255,-49.223,49.795,1,8.897,-101.605,112.535,-11.689,-6.458,46.271
554.641,61,VR,B,1,Control Condition,Running Visualization,191.413,-49.288,153.652,-1.065,-16.613,-174.687,1,14.919,-97.980,105.343,-12.228,-47.295,68.414,1,4.004,-100.943,109.505,-8.808,-15.719,60.228
555.141,61,VR,B,1,Control Condition,Running Visualization,191.995,-50.651,153.481,-2.503,-17.558,-165.461,1,7.707,-97.013,105.187,-10.886,-45.274,81.745,1,0.132,-100.837,108.837,-10.334,-16.820,69.447
555.642,61,VR,B,1,Control Condition,Running Visualization,193.825,-51.832,154.040,-5.326,-14.313,-154.099,1,7.393,-98.058,105.995,-11.520,-42.606,84.313,1,0.653,-102.114,108.787,-10.627,-17.031,68.328
556.141,61,VR,B,1,Control Condition,Running Visualization,191.148,-48.804,151.990,-1.382,-24.956,-172.806,1,11.122,-98.905,103.746,-7.208,-50.550,72.939,1,1.957,-102.358,107.801,-8.879,-17.961,66.890
556.642,61,VR,B,1,Control Condition,Running Visualization,188.442,-44.182,150.605,-1.427,-29.669,172.110,1,16.185,-100.461,102.713,-6.277,-52.439,61.074,1,5.047,-101.594,105.441,-8.654,-22.405,61.733
557.141,61,VR,B,1,Control Condition,Running Visualization,189.739,-40.407,151.235,-0.964,-24.175,165.572,1,23.067,-100.490,104.174,-7.071,-47.741,54.950,1,10.385,-100.610,106.410,-10.987,-18.371,56.588
557.640,61,VR,B,1,Control Condition,Running Visualization,185.803,-35.322,149.894,-5.989,-27.819,171.467,1,28.891,-96.859,102.037,-8.411,-50.476,50.076,1,11.127,-97.515,105.389,-14.290,-20.872,62.882
558.142,61,VR,B,1,Control Condition,Running Visualization,166.186,-38.786,150.702,3.004,-26.000,158.037,1,35.823,-83.211,107.310,1.299,-41.893,33.971,1,14.128,-79.868,104.358,-10.301,-19.118,55.996
558.641,61,VR,B,1,Control Condition,Running Visualization,148.788,-35.060,150.886,5.625,-25.191,157.771,1,38.237,-67.546,106.299,1.626,-45.033,34.673,1,18.613,-62.126,103.373,-11.120,-18.867,55.072
559.142,61,VR,B,1,Control Condition,Running Visualization,133.557,-21.084,151.024,-0.309,-25.828,167.060,1,49.283,-48.279,104.123,-1.831,-47.133,40.199,1,27.518,-44.250,105.653,-14.573,-17.946,66.032
559.642,61,VR,B,1,Control Condition,Running Visualization,117.576,-20.653,151.600,-0.466,-20.858,163.727,1,51.013,-30.194,104.219,-3.514,-45.012,40.134,1,29.862,-25.152,106.379,-16.267,-13.257,62.168
560.143,61,VR,B,1,Control Condition,Running Visualization,96.945,-20.473,151.703,0.866,-22.777,160.881,1,52.729,-13.820,105.000,-1.681,-46.383,31.728,1,31.183,-8.846,104.713,-16.007,-17.108,55.966
560.642,61,VR,B,1,Control Condition,Running Visualization,74.661,-5.861,153.741,-0.396,-9.084,166.685,1,63.923,13.324,105.076,-9.281,-44.283,47.487,1,44.412,15.502,106.579,-18.223,-15.558,60.919
561.143,61,VR,B,1,Control Condition,Running Visualization,49.114,-5.106,152.612,-2.166,-12.176,167.286,1,63.742,41.398,101.880,-2.333,-48.157,43.974,1,43.184,41.672,104.779,-18.740,-15.293,62.384
561.643,61,VR,B,1,Control Condition,Running Visualization,24.638,-3.140,153.229,-0.829,-17.792,151.206,1,67.471,61.763,104.608,0.263,-46.976,32.134,1,47.554,64.969,106.093,-20.247,-13.185,49.207
562.143,61,VR,B,1,Control Condition,Running Visualization,18.290,13.514,152.627,-0.385,-20.237,114.698,1,80.067,60.173,102.222,-0.882,-49.923,8.242,1,68.987,71.122,105.311,-26.788,-17.506,12.068
562.642,61,VR,B,1,Control Condition,Running Visualization,20.932,23.597,152.038,-1.266,-21.617,51.360,1,80.758,46.395,103.011,0.000,-46.692,-46.871,1,84.393,64.840,104.373,-26.196,-27.253,-44.504
563.153,61,VR,B,1,Control Condition,Running Visualization,27.293,26.983,152.638,-0.864,-20.349,10.052,1,77.400,38.325,103.814,3.780,-44.360,-79.775,1,88.602,51.778,102.416,-22.290,-32.714,-83.786
563.653,61,VR,B,1,Control Condition,Running Visualization,30.648,26.070,151.997,-0.008,-20.554,-11.544,1,73.168,34.862,104.515,1.320,-39.539,-93.283,1,85.731,41.851,103.696,-26.341,-29.672,-106.582
564.153,61,VR,B,1,Control Condition,Running Visualization,25.677,32.223,151.942,0.931,-22.881,-44.097,1,73.184,42.139,104.751,7.420,-37.532,-126.079,1,86.825,42.677,104.599,-23.345,-26.002,-131.043
564.653,61,VR,B,1,Control Condition,Running Visualization,24.816,38.880,152.555,0.824,-17.872,-50.635,1,77.061,42.374,107.162,8.003,-34.703,-131.334,1,90.259,42.326,106.078,-22.190,-19.952,-138.650
565.153,61,VR,B,1,Control Condition,Running Visualization,27.934,41.384,149.595,1.475,-28.400,-38.841,1,81.088,42.606,105.124,10.887,-36.907,-127.557,1,95.243,40.892,104.644,-24.418,-21.802,-130.351
565.653,61,VR,B,1,Control Condition,Running Visualization,27.987,42.257,148.759,-1.139,-30.686,-40.387,1,82.827,44.572,102.616,10.569,-41.462,-131.682,1,95.736,44.386,102.299,-23.457,-27.281,-140.313
566.153,61,VR,B,1,Control Condition,Running Visualization,30.120,48.268,150.717,-1.207,-23.192,-21.607,1,81.985,40.318,104.725,11.675,-37.691,-131.546,1,100.277,40.420,103.185,-22.977,-23.801,-125.301
566.654,61,VR,B,1,Control Condition,Running Visualization,33.149,47.706,151.811,-0.361,-22.445,-8.750,1,85.928,37.403,104.157,10.206,-40.440,-117.867,1,98.770,36.806,103.807,-20.721,-21.767,-115.617
567.154,61,VR,B,1,Control Condition,Running Visualization,36.099,49.948,152.028,-2.320,-21.031,29.431,1,88.800,29.461,103.886,7.126,-41.393,-98.194,1,100.233,35.220,103.733,-19.795,-25.593,-101.325
567.654,61,VR,B,1,Control Condition,Running Visualization,46.138,46.977,150.378,-5.003,-26.987,40.293,1,91.237,21.333,101.356,7.890,-45.510,-82.839,1,103.242,30.149,101.335,-24.376,-27.811,-69.913
568.153,61,VR,B,1,Control Condition,Running Visualization,59.231,56.040,150.421,-2.784,-23.295,30.756,1,101.074,8.210,99.773,11.278,-47.227,-86.697,1,112.946,15.853,101.965,-24.733,-24.263,-73.837
568.654,61,VR,B,1,Control Condition,Running Visualization,76.392,65.232,151.908,0.016,-19.115,3.276,1,105.337,-9.171,104.117,14.402,-41.235,-103.147,1,119.132,-2.881,102.799,-19.471,-22.316,-92.014
569.155,61,VR,B,1,Control Condition,Running Visualization,102.497,63.386,151.816,-4.421,-21.218,9.673,1,108.652,-34.053,105.246,3.725,-33.416,-88.339,1,118.738,-29.154,103.217,-24.938,-23.384,-95.228
569.641,61,VR,B,1,Control Condition,Running Visualization,125.977,69.004,151.317,-4.223,-19.903,5.722,1,112.337,-57.519,101.986,6.949,-40.251,-98.883,1,123.426,-53.034,102.792,-26.766,-22.810,-104.310
570.154,61,VR,B,1,Control Condition,Running Visualization,152.714,70.268,151.570,-1.260,-22.963,-19.069,1,106.559,-77.962,103.141,13.618,-41.376,-129.818,1,120.622,-78.593,103.018,-23.508,-24.180,-126.654
570.640,61,VR,B,1,Control Condition,Running Visualization,173.916,59.708,151.401,-3.090,-23.858,-27.789,1,96.920,-99.506,103.234,9.324,-40.094,-137.536,1,110.176,-102.070,103.101,-29.465,-23.781,-133.086
