Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
441.918,62,AR,A,1,Control Condition,Running Visualization,139.617,-48.096,160.159,-5.280,4.919,107.412,1,30.235,-55.308,119.751,8.608,-29.359,10.604,1,3.605,-46.372,133.528,8.437,-4.354,15.820
442.415,62,AR,A,1,Control Condition,Running Visualization,139.593,-47.813,160.348,-4.892,5.224,109.055,1,30.256,-55.065,119.691,8.296,-29.836,12.198,1,3.689,-45.266,133.212,6.264,-4.013,21.830
442.902,62,AR,A,1,Control Condition,Running Visualization,140.058,-47.797,160.973,-4.872,7.356,115.725,1,30.330,-59.249,88.306,57.301,-40.661,-18.707,1,-6.580,-37.710,100.950,-35.512,-26.158,80.593
443.403,62,AR,A,1,Control Condition,Running Visualization,137.185,-50.083,157.907,2.800,-9.627,158.482,1,27.994,-65.225,77.859,86.367,-32.708,-4.925,1,-18.850,-45.821,76.590,-69.392,-31.600,113.545
443.902,62,AR,A,1,Control Condition,Running Visualization,135.318,-51.919,150.974,-0.232,-38.628,-172.731,1,22.034,-64.102,76.082,92.707,-47.196,35.417,1,-26.819,-62.729,75.728,-105.459,-38.815,156.627
444.403,62,AR,A,1,Control Condition,Running Visualization,137.174,-57.310,149.800,1.461,-42.294,-176.485,1,18.151,-67.187,76.583,88.904,-44.617,32.428,1,-26.345,-61.978,75.688,-94.972,-41.663,127.887
444.903,62,AR,A,1,Control Condition,Running Visualization,138.613,-59.048,151.580,1.215,-36.348,-176.133,1,18.841,-66.893,76.556,91.563,-42.850,29.221,1,-31.000,-64.547,74.569,-102.386,-41.710,138.784
445.403,62,AR,A,1,Control Condition,Running Visualization,141.855,-57.540,159.105,-1.660,-3.226,175.546,1,18.811,-69.685,76.292,89.453,-41.153,23.570,1,-29.217,-60.049,75.180,-98.024,-41.079,131.071
445.903,62,AR,A,1,Control Condition,Running Visualization,144.407,-53.000,161.690,-2.653,9.800,154.507,1,23.187,-70.380,78.166,86.343,-32.764,14.610,1,-28.127,-59.879,74.620,-99.896,-39.467,135.854
446.403,62,AR,A,1,Control Condition,Running Visualization,147.437,-47.977,161.908,-6.351,13.323,122.848,1,24.100,-76.704,78.227,87.804,-32.790,1.990,1,-22.459,-54.019,75.015,-97.831,-39.882,122.997
446.903,62,AR,A,1,Control Condition,Running Visualization,144.777,-49.556,161.299,-4.036,10.298,134.028,1,24.069,-72.422,78.154,86.342,-33.153,8.294,1,-24.389,-54.594,75.125,-99.374,-40.321,127.407
