Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
750.626,29,VR,A,1,Control Condition,Running Visualization,134.372,4.240,145.473,-0.701,-7.601,116.405,1,83.023,-77.212,109.215,-91.612,-17.771,5.789,1,64.382,-40.174,116.215,10.728,2.878,19.923
751.094,29,VR,A,1,Control Condition,Running Visualization,131.181,4.073,144.508,0.547,-13.566,129.062,1,85.209,-70.666,108.044,-90.439,-20.667,14.626,1,58.018,-32.089,114.161,10.571,-0.344,43.912
751.595,29,VR,A,1,Control Condition,Running Visualization,126.789,-1.345,142.230,-0.377,-24.913,159.207,1,82.655,-48.588,108.968,-91.175,-18.604,49.182,1,33.942,-26.621,112.344,24.572,-13.376,89.905
752.123,29,VR,A,1,Control Condition,Running Visualization,125.679,-5.059,140.806,0.927,-31.993,168.087,1,78.190,-45.175,105.913,-89.468,-26.731,59.257,1,25.585,-28.622,108.563,42.671,-30.173,97.836
752.595,29,VR,A,1,Control Condition,Running Visualization,125.358,-2.528,140.175,0.749,-34.845,170.673,1,75.626,-41.560,104.135,-90.988,-29.633,72.458,1,28.518,-29.813,106.725,49.282,-36.034,92.858
753.095,29,VR,A,1,Control Condition,Running Visualization,125.535,0.633,140.464,-0.408,-33.597,169.660,1,78.624,-41.342,105.050,-90.917,-26.642,70.812,1,31.958,-28.725,107.500,49.077,-34.392,90.969
753.597,29,VR,A,1,Control Condition,Running Visualization,125.742,2.566,140.795,-1.819,-32.056,169.255,1,79.761,-41.124,104.415,-92.674,-26.613,71.417,1,33.983,-27.842,108.149,48.675,-33.609,89.375
754.120,29,VR,A,1,Control Condition,Running Visualization,126.000,3.572,140.658,-2.349,-32.106,168.018,1,80.468,-41.784,104.236,-92.951,-26.757,70.630,1,35.217,-27.850,107.987,48.910,-34.159,87.807
754.621,29,VR,A,1,Control Condition,Running Visualization,126.807,3.951,140.803,-2.888,-31.360,167.512,1,80.583,-42.586,104.041,-93.687,-26.477,70.383,1,35.930,-28.142,108.421,48.601,-33.437,86.606
755.093,29,VR,A,1,Control Condition,Running Visualization,127.407,3.431,140.967,-2.500,-30.763,167.658,1,80.621,-43.057,104.117,-93.448,-26.392,70.041,1,35.674,-28.545,108.270,49.396,-33.705,86.015
755.593,29,VR,A,1,Control Condition,Running Visualization,128.435,3.573,141.562,-2.177,-28.433,166.464,1,81.406,-44.161,104.602,-93.341,-25.521,68.195,1,36.160,-28.537,108.757,49.665,-32.749,84.939
756.095,29,VR,A,1,Control Condition,Running Visualization,128.715,3.623,141.924,-1.846,-27.065,166.597,1,81.913,-44.324,104.891,-93.306,-24.905,67.603,1,36.476,-28.488,108.934,50.224,-32.359,84.625
756.594,29,VR,A,1,Control Condition,Running Visualization,129.524,0.621,143.144,-2.682,-20.487,-171.699,1,75.953,-33.638,105.202,-94.973,-22.287,86.130,1,25.958,-34.075,111.041,49.261,-29.024,106.449
757.094,29,VR,A,1,Control Condition,Running Visualization,131.811,-1.726,144.144,-1.068,-12.047,-142.808,1,51.021,-29.153,104.988,-98.586,-18.644,133.621,1,14.292,-46.565,115.592,47.749,-20.988,139.471
757.594,29,VR,A,1,Control Condition,Running Visualization,131.934,-3.850,143.385,-1.131,-16.549,-129.372,1,58.640,-26.670,102.452,-98.733,-23.818,121.115,1,10.780,-52.972,117.924,49.055,-17.132,151.862
758.094,29,VR,A,1,Control Condition,Running Visualization,131.905,-10.124,137.809,-6.061,-41.737,-109.161,1,58.414,-24.738,103.971,-90.546,-28.497,123.628,1,10.590,-66.750,114.526,45.258,-21.662,172.912
758.596,29,VR,A,1,Control Condition,Running Visualization,132.728,-13.436,132.154,-10.367,-55.179,-99.492,1,56.209,-22.286,105.365,-84.488,-28.698,124.848,1,13.708,-73.989,107.117,38.487,-32.083,-175.308
759.094,29,VR,A,1,Control Condition,Running Visualization,133.461,-12.847,131.065,-12.040,-56.343,-109.250,1,63.439,-28.369,101.503,-85.220,-34.449,113.336,1,11.568,-70.531,107.604,37.781,-31.717,172.465
759.596,29,VR,A,1,Control Condition,Running Visualization,148.066,-13.455,130.315,-14.613,-54.653,-119.004,1,64.829,-49.028,99.212,-89.123,-34.347,106.376,1,7.650,-81.993,108.433,33.931,-29.355,163.913
760.095,29,VR,A,1,Control Condition,Running Visualization,155.207,-12.122,131.861,-12.875,-55.997,-119.089,1,66.307,-55.683,100.860,-87.481,-36.614,107.019,1,10.074,-87.321,108.587,34.658,-30.480,160.374
