Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
419.027,64,VR,A,1,Control Condition,Running Visualization,101.469,-23.122,158.055,0.782,18.083,96.000,1,43.236,-28.528,119.253,2.056,-15.452,-19.129,1,42.366,-11.792,127.383,0.822,-2.313,8.854
419.511,64,VR,A,1,Control Condition,Running Visualization,100.804,-22.819,157.895,1.039,17.188,95.681,1,42.986,-27.431,118.989,2.396,-15.716,-18.154,1,42.547,-11.435,126.893,0.160,-2.774,8.276
420.012,64,VR,A,1,Control Condition,Running Visualization,100.762,-22.898,157.310,1.792,12.262,91.314,1,41.384,-28.702,119.568,3.387,-12.481,-24.266,1,42.113,-13.793,126.670,-3.550,2.177,0.726
420.511,64,VR,A,1,Control Condition,Running Visualization,102.903,-22.704,156.959,1.479,9.709,87.225,1,40.103,-32.226,119.245,4.096,-12.048,-31.290,1,41.696,-17.773,126.401,-7.745,4.796,-6.962
421.011,64,VR,A,1,Control Condition,Running Visualization,105.607,-22.911,156.995,1.337,8.366,78.733,1,38.617,-35.619,119.530,4.361,-11.887,-35.914,1,42.096,-21.984,125.710,-6.859,1.421,-13.571
421.511,64,VR,A,1,Control Condition,Running Visualization,109.898,-24.452,156.790,2.106,6.363,57.679,1,32.902,-42.587,118.649,6.309,-14.830,-53.280,1,40.745,-32.059,126.335,-5.484,3.842,-34.451
422.012,64,VR,A,1,Control Condition,Running Visualization,112.345,-22.924,154.654,0.986,-7.131,54.731,1,33.831,-42.291,118.010,7.773,-16.598,-48.932,1,41.014,-33.392,123.497,-11.923,-11.035,-37.493
422.511,64,VR,A,1,Control Condition,Running Visualization,112.389,-21.300,151.255,-0.370,-23.407,59.504,1,35.082,-35.391,115.185,19.528,-19.673,-32.756,1,42.879,-28.349,119.712,-11.604,-22.123,-22.836
423.012,64,VR,A,1,Control Condition,Running Visualization,108.257,-20.534,151.279,-1.184,-24.299,79.371,1,35.587,-31.033,115.763,17.004,-14.824,-20.355,1,42.893,-20.209,120.794,-4.437,-21.202,-0.485
423.512,64,VR,A,1,Control Condition,Running Visualization,101.665,-21.104,151.744,-1.814,-23.630,96.287,1,37.729,-28.835,116.135,13.183,-14.013,-33.170,1,39.698,-4.264,124.350,-3.153,-11.203,32.449
