Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
395.999,58,AR,A,1,Control Condition,Running Visualization,252.040,-46.942,167.289,-4.506,-0.046,132.878,1,20.487,-170.650,141.435,-55.755,55.831,95.002,1,0.007,-158.968,135.014,15.689,-3.311,42.679
396.498,58,AR,A,1,Control Condition,Running Visualization,252.293,-47.133,167.350,-4.474,0.139,132.981,1,20.440,-170.795,141.590,-55.598,55.879,94.777,1,-0.097,-159.071,135.250,15.668,-2.933,42.999
396.984,58,AR,A,1,Control Condition,Running Visualization,251.769,-48.356,167.711,-2.978,1.920,141.200,1,20.165,-170.590,141.540,-56.129,55.935,96.061,1,-10.129,-151.730,132.944,30.241,-15.183,84.281
397.484,58,AR,A,1,Control Condition,Running Visualization,250.055,-51.714,166.969,-0.319,-3.749,164.134,1,17.278,-166.270,141.492,-57.446,54.185,109.735,1,-19.355,-154.888,127.873,27.512,-33.155,112.793
397.984,58,AR,A,1,Control Condition,Running Visualization,250.267,-52.812,165.716,-0.499,-11.571,-175.771,1,18.807,-159.978,128.880,-48.030,22.009,100.130,1,-21.569,-158.666,101.460,-34.562,-46.040,133.083
398.483,58,AR,A,1,Control Condition,Running Visualization,251.288,-51.287,165.816,-0.951,-12.663,-177.913,1,19.282,-169.774,83.496,70.765,-51.713,28.269,1,-20.543,-169.837,83.452,-87.562,-51.740,155.785
398.984,58,AR,A,1,Control Condition,Running Visualization,252.428,-51.393,166.371,0.063,-9.976,-179.393,1,21.466,-178.324,81.065,98.028,-47.144,36.955,1,-21.841,-171.877,82.204,-99.922,-44.244,139.754
399.484,58,AR,A,1,Control Condition,Running Visualization,253.355,-52.181,167.655,-0.504,-2.276,-179.358,1,19.138,-171.269,82.612,83.726,-46.449,48.653,1,-23.079,-171.262,82.245,-97.717,-41.082,140.050
399.983,58,AR,A,1,Control Condition,Running Visualization,252.889,-53.104,167.014,-0.262,-4.945,-179.002,1,19.340,-175.115,82.039,88.051,-47.116,45.393,1,-24.568,-174.611,81.742,-99.877,-40.997,143.679
400.485,58,AR,A,1,Control Condition,Running Visualization,252.560,-53.343,166.705,-0.140,-6.390,-179.725,1,18.723,-174.582,82.483,85.928,-46.223,47.697,1,-24.071,-172.778,82.509,-97.382,-41.000,142.734
