Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
460.721,42,VR,B,1,Control Condition,Running Visualization,137.478,-100.423,154.176,1.120,7.946,100.946,1,-35.160,-57.175,108.053,16.699,-1.809,-9.741,1,-37.645,-48.708,108.844,3.764,2.935,13.502
461.205,42,VR,B,1,Control Condition,Running Visualization,136.625,-99.518,152.886,3.006,-1.810,108.554,1,-34.983,-56.337,108.617,16.258,-1.024,-6.343,1,-37.982,-47.578,108.255,2.790,-2.361,16.571
461.705,42,VR,B,1,Control Condition,Running Visualization,127.916,-97.513,150.406,3.063,-21.427,130.950,1,-34.573,-47.510,107.430,19.627,-4.085,7.320,1,-42.617,-38.834,105.248,-0.754,-12.960,34.874
462.205,42,VR,B,1,Control Condition,Running Visualization,118.701,-101.678,149.354,2.075,-32.663,153.366,1,-34.786,-38.404,108.662,22.921,-2.046,17.297,1,-45.762,-31.273,104.742,-5.648,-16.488,42.056
462.719,42,VR,B,1,Control Condition,Running Visualization,127.907,-95.068,149.006,-4.316,-33.542,-164.243,1,-31.283,-38.250,107.596,21.811,-3.812,49.949,1,-44.467,-38.148,104.738,-7.125,-16.927,75.400
463.205,42,VR,B,1,Control Condition,Running Visualization,132.238,-92.664,150.732,-5.656,-28.277,-149.378,1,-32.585,-39.155,107.710,21.097,-5.124,63.102,1,-45.054,-42.451,105.928,-7.962,-18.098,90.014
463.705,42,VR,B,1,Control Condition,Running Visualization,136.957,-98.173,154.573,-2.372,-8.504,-143.820,1,-37.131,-38.968,109.444,18.883,-2.506,61.858,1,-48.629,-40.798,106.848,-7.000,-13.777,89.361
464.205,42,VR,B,1,Control Condition,Running Visualization,142.232,-96.845,159.279,0.896,22.785,-139.927,1,-40.557,-39.909,109.907,18.334,-0.891,68.806,1,-52.595,-43.512,106.957,-7.476,-13.337,97.998
464.706,42,VR,B,1,Control Condition,Running Visualization,137.816,-95.321,152.134,0.282,-21.348,-171.895,1,-36.251,-42.224,109.947,19.134,-0.764,57.475,1,-49.226,-43.842,106.925,-7.884,-14.556,85.504
465.218,42,VR,B,1,Control Condition,Running Visualization,136.414,-93.614,150.648,3.963,-28.236,153.551,1,-32.502,-45.672,108.974,21.012,-2.730,38.784,1,-44.533,-43.138,105.731,-6.291,-16.874,65.734
