Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
615.750,36,AR,B,1,Control Condition,Running Visualization,196.896,-44.026,159.764,1.580,-0.511,130.540,1,27.683,-123.209,76.433,72.836,-24.688,11.061,1,9.719,-99.069,116.828,0.619,0.436,28.805
616.234,36,AR,B,1,Control Condition,Running Visualization,196.403,-44.266,159.582,1.508,-1.087,130.885,1,26.384,-122.565,76.576,72.249,-25.224,11.426,1,8.916,-98.557,116.564,0.385,0.266,30.254
616.749,36,AR,B,1,Control Condition,Running Visualization,193.603,-46.753,158.958,3.593,-3.758,143.777,1,25.263,-119.945,76.676,73.958,-25.866,17.703,1,-3.930,-94.754,98.399,-7.172,-24.738,60.987
617.234,36,AR,B,1,Control Condition,Running Visualization,191.444,-54.274,158.625,1.486,-4.764,-172.466,1,21.462,-111.432,76.081,72.939,-26.962,35.885,1,-27.521,-113.178,75.252,-79.462,-55.223,152.931
617.748,36,AR,B,1,Control Condition,Running Visualization,192.194,-55.875,159.039,2.045,-3.621,-172.684,1,18.746,-106.976,76.818,70.906,-25.856,44.059,1,-23.854,-107.701,77.625,-58.157,-54.672,131.190
618.234,36,AR,B,1,Control Condition,Running Visualization,193.074,-53.701,157.083,1.449,-14.275,-175.011,1,20.066,-111.671,75.521,73.025,-27.558,42.351,1,-24.363,-110.687,77.174,-65.423,-54.108,136.725
618.743,36,AR,B,1,Control Condition,Running Visualization,193.099,-49.989,154.459,3.210,-22.893,-179.131,1,25.570,-115.615,75.114,74.097,-27.023,40.688,1,-19.980,-112.532,76.224,-62.791,-54.192,138.263
619.246,36,AR,B,1,Control Condition,Running Visualization,193.334,-55.541,155.034,3.484,-21.844,179.594,1,23.466,-117.970,75.038,76.694,-24.591,33.656,1,-23.988,-111.416,76.364,-62.974,-54.365,134.674
619.747,36,AR,B,1,Control Condition,Running Visualization,193.511,-68.283,157.635,2.374,-6.332,-168.942,1,10.757,-115.678,74.063,77.149,-22.745,36.114,1,-38.532,-112.398,75.412,-73.085,-53.632,146.742
620.247,36,AR,B,1,Control Condition,Running Visualization,192.192,-69.864,159.333,2.114,5.148,177.561,1,7.803,-108.366,76.072,74.393,-21.855,35.921,1,-37.728,-109.079,75.449,-66.854,-56.120,134.463
620.734,36,AR,B,1,Control Condition,Running Visualization,193.576,-66.051,159.780,3.010,6.619,159.151,1,9.494,-111.047,76.780,72.269,-22.709,29.374,1,-36.424,-105.765,76.386,-67.278,-54.074,129.176
621.248,36,AR,B,1,Control Condition,Running Visualization,196.297,-64.333,159.446,2.915,6.299,149.383,1,10.535,-115.412,76.141,72.693,-23.866,22.852,1,-33.766,-109.278,75.484,-67.744,-56.307,125.919
621.735,36,AR,B,1,Control Condition,Running Visualization,197.644,-65.203,159.139,3.582,5.630,153.198,1,10.137,-115.681,75.724,72.001,-23.607,24.075,1,-35.094,-110.699,75.439,-68.382,-55.422,127.888
622.234,36,AR,B,1,Control Condition,Running Visualization,198.101,-66.536,159.381,2.598,4.527,159.068,1,9.958,-116.499,75.575,73.426,-23.471,24.231,1,-35.446,-111.557,75.340,-67.517,-55.610,128.124
622.734,36,AR,B,1,Control Condition,Running Visualization,197.872,-66.870,159.148,2.839,3.639,160.687,1,9.410,-116.855,74.974,73.750,-23.572,24.470,1,-35.738,-111.335,75.031,-67.319,-55.518,126.989
623.236,36,AR,B,1,Control Condition,Running Visualization,197.647,-66.317,159.351,2.623,3.869,159.705,1,9.640,-116.440,74.573,73.628,-23.307,24.698,1,-35.521,-110.703,74.889,-67.501,-55.209,126.803
623.736,36,AR,B,1,Control Condition,Running Visualization,197.436,-66.566,159.192,2.941,3.391,160.089,1,9.996,-116.217,74.611,73.459,-23.326,24.025,1,-35.175,-110.559,74.914,-67.179,-55.432,126.720
624.236,36,AR,B,1,Control Condition,Running Visualization,197.599,-66.704,159.009,2.900,3.190,161.328,1,9.796,-115.984,74.610,73.419,-23.286,24.965,1,-35.333,-111.030,74.943,-67.266,-55.649,127.919
624.737,36,AR,B,1,Control Condition,Running Visualization,196.773,-65.893,158.966,2.658,2.381,160.685,1,9.948,-115.831,74.395,73.129,-23.716,24.151,1,-35.144,-110.753,75.084,-67.532,-55.484,127.432
625.236,36,AR,B,1,Control Condition,Running Visualization,196.249,-65.236,158.725,2.457,1.006,161.755,1,10.169,-115.625,74.167,72.962,-24.124,24.436,1,-35.010,-110.566,75.218,-68.273,-55.466,128.156
625.736,36,AR,B,1,Control Condition,Running Visualization,195.929,-65.668,158.560,2.816,0.591,162.784,1,10.143,-115.600,74.020,73.313,-24.107,24.595,1,-34.904,-110.720,75.251,-68.286,-55.599,128.104
626.236,36,AR,B,1,Control Condition,Running Visualization,195.616,-65.571,158.601,2.971,1.507,167.588,1,10.272,-114.876,74.093,73.330,-24.111,26.904,1,-35.041,-110.667,75.302,-68.836,-55.054,129.812
626.737,36,AR,B,1,Control Condition,Running Visualization,196.705,-63.943,159.195,1.511,0.840,-149.491,1,16.092,-110.994,74.578,75.394,-24.367,37.946,1,-30.252,-112.272,76.254,-68.245,-53.972,140.306
627.237,36,AR,B,1,Control Condition,Running Visualization,197.753,-54.718,158.663,0.339,0.251,-142.370,1,24.017,-107.695,74.858,75.143,-23.733,48.514,1,-24.244,-116.861,76.438,-66.351,-52.399,158.528
627.737,36,AR,B,1,Control Condition,Running Visualization,197.320,-50.978,158.921,-0.991,-0.032,-142.467,1,25.063,-107.948,74.415,74.085,-25.338,48.125,1,-21.063,-117.390,77.166,-68.315,-52.808,157.314
628.236,36,AR,B,1,Control Condition,Running Visualization,196.725,-47.693,159.233,-1.022,2.214,-157.419,1,27.374,-111.483,74.354,74.595,-26.018,42.657,1,-19.467,-114.600,77.194,-69.535,-52.373,150.546
628.737,36,AR,B,1,Control Condition,Running Visualization,196.630,-43.729,159.330,-0.494,1.696,172.954,1,27.600,-113.201,75.025,73.792,-25.702,38.701,1,-18.332,-112.970,77.157,-68.723,-52.521,145.379
629.237,36,AR,B,1,Control Condition,Running Visualization,197.815,-39.846,158.906,0.295,1.233,151.986,1,28.698,-114.835,74.598,74.076,-25.502,36.471,1,-18.108,-112.439,76.904,-68.923,-52.076,143.066
629.738,36,AR,B,1,Control Condition,Running Visualization,196.836,-39.725,158.023,1.669,-3.349,155.283,1,29.095,-114.923,74.292,73.330,-25.443,36.057,1,-17.206,-111.091,77.100,-67.904,-51.513,141.074
630.237,36,AR,B,1,Control Condition,Running Visualization,195.164,-39.741,157.177,2.838,-7.714,159.092,1,29.747,-114.776,73.232,74.496,-25.916,36.878,1,-16.908,-111.728,76.836,-68.792,-52.088,143.604
630.736,36,AR,B,1,Control Condition,Running Visualization,194.225,-41.630,155.923,3.151,-15.359,171.413,1,29.304,-113.635,72.874,73.824,-26.206,38.231,1,-17.409,-111.966,77.006,-68.116,-51.352,144.742
631.246,36,AR,B,1,Control Condition,Running Visualization,193.654,-43.571,155.443,3.069,-18.176,176.148,1,28.689,-113.376,72.652,74.305,-26.221,39.683,1,-18.475,-112.981,76.610,-68.593,-51.945,146.707
631.746,36,AR,B,1,Control Condition,Running Visualization,194.017,-44.722,155.345,3.318,-18.468,177.188,1,28.048,-113.623,72.753,74.713,-26.044,40.258,1,-19.127,-113.911,76.324,-68.281,-52.281,147.355
632.245,36,AR,B,1,Control Condition,Running Visualization,193.892,-45.091,155.332,3.661,-18.505,177.679,1,27.967,-113.625,72.872,74.787,-25.904,40.637,1,-19.077,-113.996,76.436,-67.855,-52.463,147.032
632.746,36,AR,B,1,Control Condition,Running Visualization,194.034,-44.982,155.388,3.372,-18.507,178.434,1,28.097,-113.153,73.000,74.501,-25.866,41.484,1,-19.008,-113.664,76.431,-67.618,-52.080,146.967
633.246,36,AR,B,1,Control Condition,Running Visualization,194.609,-45.390,155.319,3.192,-18.693,178.543,1,28.046,-113.012,73.034,74.270,-25.714,41.615,1,-19.563,-114.039,76.433,-67.438,-51.961,147.103
633.745,36,AR,B,1,Control Condition,Running Visualization,194.676,-45.752,155.237,3.386,-18.893,178.874,1,27.218,-113.626,72.995,74.253,-25.857,41.518,1,-19.641,-114.288,76.611,-67.187,-52.164,147.396
634.246,36,AR,B,1,Control Condition,Running Visualization,195.437,-46.425,157.910,2.885,-4.630,-177.008,1,27.151,-113.227,72.949,74.831,-26.181,42.081,1,-19.673,-114.463,76.578,-68.173,-52.576,149.211
634.747,36,AR,B,1,Control Condition,Running Visualization,196.075,-45.665,158.507,2.794,-1.266,-178.524,1,27.364,-112.089,73.458,74.164,-25.748,42.141,1,-19.329,-113.529,76.659,-67.006,-52.163,148.138
635.246,36,AR,B,1,Control Condition,Running Visualization,195.775,-44.847,158.243,2.540,-2.185,-179.408,1,27.942,-111.858,73.784,74.224,-25.625,42.072,1,-18.829,-112.937,76.548,-66.685,-51.996,147.302
635.746,36,AR,B,1,Control Condition,Running Visualization,196.168,-44.442,158.248,1.932,-2.150,-179.129,1,27.982,-111.734,73.880,73.929,-25.883,42.524,1,-18.677,-112.691,76.602,-67.090,-51.572,147.706
636.246,36,AR,B,1,Control Condition,Running Visualization,196.450,-43.755,158.475,1.876,-0.759,174.413,1,27.865,-112.545,73.695,74.287,-26.125,41.663,1,-18.799,-113.014,76.596,-67.386,-51.815,147.753
636.747,36,AR,B,1,Control Condition,Running Visualization,196.893,-44.416,158.544,2.382,-0.822,173.367,1,27.664,-112.681,73.639,74.075,-25.769,41.447,1,-19.155,-113.456,76.516,-67.017,-52.063,147.255
637.247,36,AR,B,1,Control Condition,Running Visualization,197.198,-44.274,158.407,2.588,-1.325,172.509,1,27.399,-113.488,73.573,74.234,-25.857,40.844,1,-19.140,-113.381,76.399,-66.770,-52.099,146.543
637.746,36,AR,B,1,Control Condition,Running Visualization,197.910,-48.244,157.144,2.541,-8.009,-160.117,1,27.667,-113.923,73.359,73.850,-26.298,41.955,1,-19.109,-113.459,76.404,-66.334,-51.448,147.074
638.247,36,AR,B,1,Control Condition,Running Visualization,201.182,-52.533,155.845,-1.450,-12.828,-125.387,1,27.312,-113.039,73.158,73.021,-26.413,44.464,1,-19.108,-115.359,76.276,-67.452,-51.224,149.576
