Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
519.477,39,AR,A,1,Control Condition,Running Visualization,117.237,-39.497,167.468,1.809,-0.626,98.330,1,15.789,-53.334,80.174,67.775,-40.245,3.869,1,31.093,-29.725,122.055,-0.292,-0.854,10.389
519.973,39,AR,A,1,Control Condition,Running Visualization,117.282,-39.718,167.545,1.669,-0.531,98.568,1,15.748,-53.354,80.219,67.700,-40.219,4.059,1,30.938,-29.761,122.025,-0.644,-0.964,10.418
520.461,39,AR,A,1,Control Condition,Running Visualization,116.434,-39.947,167.403,2.242,-0.972,98.775,1,15.410,-53.257,80.455,68.098,-40.508,4.043,1,30.418,-29.270,121.776,-0.504,-1.915,10.143
520.961,39,AR,A,1,Control Condition,Running Visualization,118.148,-38.792,166.920,3.064,-3.815,94.462,1,14.185,-55.319,80.457,68.179,-40.683,-0.804,1,31.284,-33.815,121.593,-1.429,-2.439,2.910
521.460,39,AR,A,1,Control Condition,Running Visualization,118.379,-33.759,161.324,3.385,-29.585,110.969,1,16.485,-55.993,78.799,67.626,-42.507,12.848,1,29.331,-31.208,108.359,-16.601,-22.561,12.862
521.961,39,AR,A,1,Control Condition,Running Visualization,113.712,-34.605,158.223,2.398,-41.129,124.378,1,18.651,-54.942,77.631,70.188,-42.228,16.512,1,20.917,-25.028,93.838,-28.208,-42.720,22.089
522.461,39,AR,A,1,Control Condition,Running Visualization,104.191,-41.682,156.053,2.982,-47.717,148.522,1,23.029,-47.240,79.176,70.800,-33.586,26.760,1,5.549,-17.789,80.995,-50.703,-54.166,64.451
522.960,39,AR,A,1,Control Condition,Running Visualization,119.784,-40.747,155.934,-3.419,-44.967,-172.212,1,28.979,-43.823,77.249,62.827,-29.010,70.442,1,0.303,-30.025,84.870,-48.236,-42.054,98.703
523.461,39,AR,A,1,Control Condition,Running Visualization,137.293,-37.975,157.156,-4.509,-45.057,-160.974,1,32.409,-63.229,75.032,64.728,-35.124,75.178,1,2.047,-49.187,86.179,-50.820,-44.638,98.669
523.960,39,AR,A,1,Control Condition,Running Visualization,153.736,-48.282,157.684,3.043,-40.429,-162.884,1,25.907,-73.623,77.527,64.638,-28.314,82.683,1,-3.038,-66.134,85.333,-39.385,-44.486,99.478
524.460,39,AR,A,1,Control Condition,Running Visualization,166.553,-51.446,159.574,1.690,-37.500,-153.249,1,26.451,-83.674,79.043,66.570,-26.921,80.839,1,-6.327,-78.033,85.443,-38.730,-42.622,109.148
524.961,39,AR,A,1,Control Condition,Running Visualization,177.335,-45.405,160.265,-5.314,-33.686,-120.303,1,27.057,-84.249,78.460,62.367,-26.501,101.327,1,-6.496,-88.441,84.704,-48.298,-42.948,131.190
