Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
718.320,33,VR,A,1,Control Condition,Running Visualization,149.274,-60.005,162.119,2.386,-16.056,114.415,1,-3.126,-94.592,74.829,71.794,-60.347,-45.811,1,-3.464,-63.915,121.893,-13.530,0.006,20.899
718.818,33,VR,A,1,Control Condition,Running Visualization,149.015,-59.475,161.856,2.434,-16.843,114.165,1,-3.344,-94.578,74.958,72.552,-60.532,-46.946,1,-3.361,-63.767,121.550,-13.279,-0.745,20.936
719.298,33,VR,A,1,Control Condition,Running Visualization,148.819,-59.344,161.901,2.780,-16.741,115.216,1,-2.983,-94.781,75.069,73.001,-60.502,-46.468,1,-3.159,-63.887,120.932,-13.585,-1.696,21.066
719.801,33,VR,A,1,Control Condition,Running Visualization,149.046,-59.953,162.285,1.725,-15.629,118.952,1,-2.953,-93.967,74.728,72.279,-61.218,-44.215,1,-5.370,-61.562,110.029,-18.962,-18.592,24.650
720.295,33,VR,A,1,Control Condition,Running Visualization,148.539,-61.625,161.870,2.203,-17.588,126.863,1,-2.357,-92.996,74.545,73.027,-61.665,-38.232,1,-19.469,-51.564,87.130,-40.684,-39.456,72.143
720.770,33,VR,A,1,Control Condition,Running Visualization,148.320,-63.315,160.491,3.700,-22.660,141.965,1,0.111,-91.598,74.177,72.029,-62.388,-28.537,1,-38.710,-57.810,75.255,-75.339,-50.716,117.548
721.297,33,VR,A,1,Control Condition,Running Visualization,148.603,-63.167,158.020,3.577,-30.510,161.503,1,6.967,-88.335,73.512,69.378,-61.134,-10.569,1,-40.659,-67.436,75.671,-87.527,-46.156,131.653
721.797,33,VR,A,1,Control Condition,Running Visualization,150.186,-70.372,158.028,2.447,-31.515,171.771,1,4.094,-84.130,73.684,63.555,-60.998,0.224,1,-45.495,-68.739,75.637,-78.969,-48.677,137.603
722.297,33,VR,A,1,Control Condition,Running Visualization,150.637,-82.199,157.433,4.583,-31.900,172.647,1,-7.940,-89.552,73.512,68.535,-60.776,-12.066,1,-54.876,-71.271,73.725,-80.041,-51.153,136.141
722.796,33,VR,A,1,Control Condition,Running Visualization,153.294,-85.916,156.344,7.448,-31.481,164.797,1,-12.403,-95.081,72.384,74.070,-60.647,-18.985,1,-58.019,-74.715,70.911,-81.532,-54.344,136.409
723.294,33,VR,A,1,Control Condition,Running Visualization,154.007,-88.563,154.746,7.790,-32.406,171.178,1,-11.527,-92.870,71.723,71.379,-59.617,-9.122,1,-60.338,-77.718,69.954,-80.850,-55.830,141.596
723.796,33,VR,A,1,Control Condition,Running Visualization,154.394,-92.680,153.661,6.350,-34.021,-173.451,1,-12.179,-90.451,71.027,71.444,-60.591,-4.278,1,-62.535,-79.673,70.258,-80.251,-55.154,147.409
724.295,33,VR,A,1,Control Condition,Running Visualization,155.392,-94.251,154.171,7.060,-31.851,-169.594,1,-10.896,-88.111,71.697,68.911,-61.480,-3.663,1,-62.617,-80.685,69.991,-78.433,-55.671,149.903
724.795,33,VR,A,1,Control Condition,Running Visualization,156.176,-87.897,159.565,2.672,-7.884,171.386,1,-12.348,-95.452,70.664,76.573,-62.452,-17.683,1,-60.363,-78.738,70.120,-81.071,-56.074,142.414
