Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
377.714,47,AR,A,1,Control Condition,Running Visualization,169.247,-61.353,163.107,1.890,-4.432,112.754,1,5.780,-84.667,120.755,-34.221,2.096,47.711,1,-2.381,-76.752,118.651,-8.844,0.178,23.408
378.197,47,AR,A,1,Control Condition,Running Visualization,169.989,-61.018,164.074,1.938,0.283,108.761,1,5.997,-84.956,120.964,-34.264,2.079,47.537,1,-2.135,-76.930,118.584,-8.705,-0.072,23.254
378.697,47,AR,A,1,Control Condition,Running Visualization,172.456,-63.023,165.858,0.124,13.744,93.543,1,7.051,-87.093,121.810,-33.119,3.076,43.049,1,-0.699,-78.299,118.936,-8.220,0.906,18.985
379.197,47,AR,A,1,Control Condition,Running Visualization,172.040,-63.476,165.844,0.110,13.684,96.810,1,6.241,-86.225,121.614,-33.013,2.939,45.024,1,-1.694,-77.914,118.639,-8.395,0.024,20.515
379.709,47,AR,A,1,Control Condition,Running Visualization,168.254,-65.060,163.283,1.363,-3.070,147.116,1,2.809,-80.266,121.194,-34.318,3.583,64.049,1,-7.742,-74.420,118.225,-10.444,-1.542,41.094
380.209,47,AR,A,1,Control Condition,Running Visualization,169.531,-68.782,162.693,-1.013,-6.422,174.606,1,-5.589,-76.396,120.304,-35.934,2.409,86.595,1,-18.936,-74.721,117.155,-11.505,-5.373,67.019
380.709,47,AR,A,1,Control Condition,Running Visualization,168.098,-81.353,159.026,-2.605,-25.148,-164.454,1,-20.276,-74.136,120.162,-34.847,1.993,101.091,1,-32.634,-74.785,116.989,-12.218,-6.504,80.890
381.209,47,AR,A,1,Control Condition,Running Visualization,167.894,-86.397,156.655,-1.524,-32.329,-168.584,1,-24.029,-76.398,119.101,-34.019,-0.287,99.100,1,-36.390,-77.333,114.766,-11.926,-9.225,77.671
381.709,47,AR,A,1,Control Condition,Running Visualization,169.657,-87.163,157.100,-1.265,-30.476,-163.394,1,-26.016,-76.698,119.634,-33.579,0.806,104.104,1,-38.898,-78.483,115.301,-12.432,-8.092,83.905
382.209,47,AR,A,1,Control Condition,Running Visualization,169.854,-79.912,157.511,0.685,-29.723,-170.631,1,-18.762,-76.579,120.239,-31.759,1.237,102.331,1,-32.215,-78.414,115.519,-11.594,-7.358,83.033
382.709,47,AR,A,1,Control Condition,Running Visualization,169.862,-71.573,157.982,2.721,-27.535,168.628,1,-10.747,-78.520,120.098,-33.191,1.625,91.692,1,-24.715,-78.063,115.366,-12.392,-7.982,73.389
383.209,47,AR,A,1,Control Condition,Running Visualization,170.287,-67.448,158.364,2.467,-25.663,157.410,1,-5.455,-80.571,119.360,-34.659,0.190,82.197,1,-19.392,-78.164,115.787,-10.845,-6.914,64.390
383.709,47,AR,A,1,Control Condition,Running Visualization,169.607,-66.400,158.601,2.180,-24.492,152.642,1,-3.693,-80.402,119.208,-34.941,-0.619,78.760,1,-17.773,-77.718,115.615,-8.962,-6.829,60.974
384.209,47,AR,A,1,Control Condition,Running Visualization,168.378,-63.093,153.520,5.233,-41.720,135.383,1,-3.237,-83.152,116.745,-34.495,-4.297,70.413,1,-17.130,-78.934,113.383,-9.676,-11.645,52.234
384.709,47,AR,A,1,Control Condition,Running Visualization,166.662,-66.420,153.293,4.687,-41.672,136.705,1,-5.994,-83.859,115.620,-34.388,-6.832,68.540,1,-18.989,-78.124,113.426,-10.124,-11.596,49.301
385.209,47,AR,A,1,Control Condition,Running Visualization,165.174,-71.340,153.139,5.091,-42.289,146.091,1,-12.120,-81.641,116.255,-31.978,-5.800,78.257,1,-26.000,-77.024,111.870,-11.435,-13.247,59.051
385.709,47,AR,A,1,Control Condition,Running Visualization,168.803,-55.879,159.237,-3.831,-14.286,175.999,1,1.762,-77.180,117.024,-32.684,-0.825,96.783,1,-14.838,-78.222,112.806,-12.078,-11.176,84.015
386.208,47,AR,A,1,Control Condition,Running Visualization,165.798,-41.474,161.859,-3.588,-6.080,-154.426,1,19.931,-71.429,118.416,-38.712,1.075,99.378,1,2.899,-72.007,115.033,-15.423,-9.916,85.813
386.710,47,AR,A,1,Control Condition,Running Visualization,149.662,-36.813,162.013,0.081,-2.391,-145.906,1,29.167,-54.508,118.903,-32.883,0.261,100.763,1,15.132,-52.867,115.103,-9.812,-7.489,81.091
387.210,47,AR,A,1,Control Condition,Running Visualization,143.824,-15.658,163.588,-0.892,7.001,-130.225,1,37.699,-43.596,119.342,-34.556,4.151,127.432,1,23.726,-46.821,117.224,-13.324,-2.342,106.837
387.697,47,AR,A,1,Control Condition,Running Visualization,149.583,4.658,165.469,-2.716,11.639,-125.398,1,46.820,-50.335,120.355,-35.418,4.628,149.907,1,37.052,-61.908,117.214,-11.332,-4.825,131.655
388.197,47,AR,A,1,Control Condition,Running Visualization,163.835,14.480,163.768,-2.701,9.223,-131.988,1,58.856,-65.800,118.377,-33.991,2.326,148.055,1,50.310,-75.929,115.640,-8.366,-4.884,125.792
388.710,47,AR,A,1,Control Condition,Running Visualization,165.054,30.139,162.092,-5.345,-7.296,-149.828,1,75.640,-70.070,119.614,-33.969,3.599,139.677,1,65.631,-78.313,116.976,-10.173,-5.291,117.803
389.197,47,AR,A,1,Control Condition,Running Visualization,155.479,51.547,160.998,-4.765,-10.921,-177.297,1,100.722,-60.005,119.326,-34.838,4.172,119.039,1,89.565,-64.788,117.325,-12.246,-2.607,97.010
389.697,47,AR,A,1,Control Condition,Running Visualization,147.986,54.700,160.767,-6.261,-11.971,-177.298,1,104.441,-54.606,118.635,-35.618,3.290,116.438,1,92.639,-59.635,113.584,-12.572,-11.406,94.238
390.211,47,AR,A,1,Control Condition,Running Visualization,138.716,51.594,155.094,-8.902,-36.959,-170.293,1,106.134,-47.772,117.336,-35.578,2.339,106.611,1,92.193,-50.934,114.661,-15.626,-9.931,84.709
390.697,47,AR,A,1,Control Condition,Running Visualization,123.715,64.955,150.740,-18.156,-43.958,-136.276,1,114.051,-36.897,111.843,-42.639,-0.163,129.179,1,104.560,-43.674,111.838,-25.563,-18.665,98.008
391.197,47,AR,A,1,Control Condition,Running Visualization,116.444,71.599,152.273,-15.126,-40.533,-136.546,1,118.096,-29.103,112.976,-42.612,1.401,135.588,1,109.735,-39.083,112.808,-25.699,-18.798,107.411
391.698,47,AR,A,1,Control Condition,Running Visualization,130.252,65.387,164.104,5.985,10.531,112.278,1,123.478,-36.017,125.091,-20.951,9.021,105.995,1,114.049,-30.961,114.219,-3.211,-4.509,62.050
392.197,47,AR,A,1,Control Condition,Running Visualization,135.995,50.401,162.397,3.872,11.524,95.962,1,119.740,-46.618,125.674,-16.323,7.229,80.110,1,115.422,-39.985,121.222,6.831,12.422,33.819
392.698,47,AR,A,1,Control Condition,Running Visualization,129.523,52.177,160.955,8.450,-5.905,141.700,1,117.054,-39.805,123.482,-23.392,5.731,96.175,1,108.243,-35.549,119.432,1.969,4.925,53.446
393.197,47,AR,A,1,Control Condition,Running Visualization,120.822,65.809,158.281,1.672,-22.046,-158.491,1,125.893,-27.302,122.319,-29.984,8.665,120.341,1,114.647,-28.789,116.076,-7.642,-5.888,85.876
393.708,47,AR,A,1,Control Condition,Running Visualization,112.027,78.417,155.406,-11.205,-32.663,-114.682,1,137.861,-15.855,121.741,-34.486,10.456,131.911,1,127.083,-22.054,113.647,-12.929,-13.753,97.808
394.208,47,AR,A,1,Control Condition,Running Visualization,94.649,73.629,153.911,-7.791,-35.553,-114.206,1,136.998,2.234,120.550,-28.933,6.990,132.664,1,126.899,-1.298,112.218,-10.747,-11.258,96.017
394.709,47,AR,A,1,Control Condition,Running Visualization,76.685,77.632,156.580,-9.062,-22.389,-98.885,1,127.365,17.432,117.580,-38.017,9.176,156.390,1,120.269,6.704,110.388,-18.235,-17.918,125.032
395.208,47,AR,A,1,Control Condition,Running Visualization,51.202,83.517,159.892,-9.295,-12.703,-90.574,1,125.925,36.210,117.906,-40.128,11.077,177.322,1,121.842,22.922,113.609,-25.142,-17.491,147.372
395.709,47,AR,A,1,Control Condition,Running Visualization,45.958,84.675,161.595,-7.223,-4.086,-88.072,1,123.010,38.923,118.985,-41.233,13.873,-174.229,1,120.669,25.702,115.159,-25.938,-14.455,155.984
396.208,47,AR,A,1,Control Condition,Running Visualization,47.925,84.734,162.545,-4.704,-1.299,-85.008,1,121.190,36.852,119.348,-38.283,13.423,-167.390,1,119.885,24.139,116.068,-24.226,-12.456,161.050
396.709,47,AR,A,1,Control Condition,Running Visualization,49.295,87.439,162.619,-3.511,-1.009,-92.722,1,123.538,34.716,119.060,-38.163,13.048,-166.241,1,121.821,22.677,116.231,-23.081,-11.337,160.959
397.208,47,AR,A,1,Control Condition,Running Visualization,54.874,87.358,162.920,-1.945,-0.302,-87.409,1,124.913,27.555,118.633,-38.739,11.260,-158.470,1,124.164,16.296,115.432,-23.526,-12.980,164.201
397.709,47,AR,A,1,Control Condition,Running Visualization,85.024,91.301,163.105,0.957,0.682,-91.502,1,127.881,-2.880,120.170,-28.375,6.234,-139.956,1,128.494,-13.338,114.349,-8.157,-7.721,-177.470
398.209,47,AR,A,1,Control Condition,Running Visualization,104.714,84.914,162.418,0.223,0.108,-93.387,1,121.915,-27.484,118.659,-29.615,2.683,-128.029,1,124.567,-38.680,117.634,-2.425,-1.692,-159.337
398.709,47,AR,A,1,Control Condition,Running Visualization,119.188,60.282,162.441,-2.402,-0.301,-96.854,1,96.411,-49.678,120.922,-27.298,10.131,-120.559,1,102.803,-57.157,116.531,-9.441,-1.940,-156.720
399.210,47,AR,A,1,Control Condition,Running Visualization,141.146,41.841,161.436,2.316,-0.728,-108.871,1,76.177,-66.045,120.088,-24.015,6.928,-132.381,1,81.854,-74.534,112.949,-3.006,-5.699,-164.902
399.709,47,AR,A,1,Control Condition,Running Visualization,161.744,23.972,163.781,0.500,-2.274,-123.712,1,58.956,-80.988,120.473,-24.466,3.300,-150.860,1,58.315,-94.788,119.345,-2.247,-1.088,178.053
400.210,47,AR,A,1,Control Condition,Running Visualization,161.940,-0.468,163.457,-3.597,3.628,-124.240,1,33.160,-83.505,119.348,-25.353,6.665,-145.617,1,33.323,-93.776,115.090,-6.035,-7.739,172.465
400.709,47,AR,A,1,Control Condition,Running Visualization,164.847,-25.092,162.364,0.029,1.318,-137.802,1,12.005,-78.946,119.104,-22.275,2.626,-163.488,1,9.023,-89.112,112.955,-0.931,-9.211,158.309
401.197,47,AR,A,1,Control Condition,Running Visualization,171.146,-47.657,163.356,1.188,-0.488,-161.050,1,-7.592,-79.752,120.159,-20.931,1.508,171.083,1,-20.348,-89.030,119.519,-0.624,0.352,141.285
401.710,47,AR,A,1,Control Condition,Running Visualization,158.444,-57.577,162.956,-1.549,1.239,-176.020,1,-12.781,-61.496,118.817,-24.747,2.168,144.716,1,-23.366,-68.500,118.591,0.223,-2.002,115.008
402.210,47,AR,A,1,Control Condition,Running Visualization,146.604,-62.721,159.687,-0.600,-17.093,165.681,1,-10.216,-50.844,118.061,-20.522,0.582,117.426,1,-23.291,-54.598,116.430,-0.414,-6.087,90.405
402.711,47,AR,A,1,Control Condition,Running Visualization,142.072,-79.095,154.952,4.814,-34.713,141.737,1,-20.030,-53.306,114.586,-26.996,-7.710,87.822,1,-33.574,-50.134,116.472,-3.414,-4.051,62.632
403.210,47,AR,A,1,Control Condition,Running Visualization,147.738,-86.878,156.672,3.265,-27.759,130.871,1,-25.861,-61.176,115.191,-30.322,-9.118,77.491,1,-37.446,-53.916,115.674,1.954,-7.845,50.476
403.697,47,AR,A,1,Control Condition,Running Visualization,154.548,-87.385,159.530,0.723,-16.513,133.020,1,-23.995,-69.701,113.749,-47.156,-14.364,70.854,1,-37.236,-63.590,113.810,0.369,-12.506,45.309
404.197,47,AR,A,1,Control Condition,Running Visualization,148.484,-92.431,157.437,-1.746,-23.897,154.094,1,-27.356,-65.770,114.415,-46.238,-13.070,75.936,1,-41.738,-59.039,113.362,0.586,-12.327,54.439
404.697,47,AR,A,1,Control Condition,Running Visualization,119.290,-98.607,153.057,-1.581,-32.093,148.703,1,-34.322,-42.926,112.310,-38.628,-20.308,75.038,1,-46.300,-31.888,111.437,2.974,-10.393,52.319
405.198,47,AR,A,1,Control Condition,Running Visualization,103.553,-99.241,151.996,0.585,-25.681,134.580,1,-41.725,-33.079,110.660,-38.868,-26.621,82.469,1,-47.870,-21.080,107.688,9.655,-16.747,46.313
405.711,47,AR,A,1,Control Condition,Running Visualization,102.304,-99.016,154.161,-0.451,-18.843,134.455,1,-42.197,-30.934,111.503,-37.916,-24.008,85.571,1,-47.269,-18.969,108.413,9.084,-15.838,45.096
406.197,47,AR,A,1,Control Condition,Running Visualization,101.455,-98.002,155.571,-1.222,-11.329,136.556,1,-42.574,-29.732,111.554,-40.218,-21.962,93.648,1,-46.677,-18.292,107.647,8.546,-17.674,45.552
406.698,47,AR,A,1,Control Condition,Running Visualization,99.833,-97.058,156.124,-2.953,-8.799,142.771,1,-41.200,-27.913,111.248,-41.815,-21.478,96.886,1,-45.504,-16.865,107.979,8.982,-18.435,45.913
407.198,47,AR,A,1,Control Condition,Running Visualization,100.938,-98.440,157.524,-3.664,-5.242,147.548,1,-41.977,-27.304,112.222,-42.355,-16.919,102.285,1,-46.061,-16.447,108.389,9.091,-18.913,47.130
407.699,47,AR,A,1,Control Condition,Running Visualization,105.044,-103.649,159.599,-4.876,-6.540,168.182,1,-43.863,-24.693,115.092,-41.830,-6.087,108.222,1,-48.479,-16.491,112.561,4.511,-13.911,51.140
408.198,47,AR,A,1,Control Condition,Running Visualization,109.709,-106.102,160.064,-4.360,-8.489,-176.728,1,-44.271,-22.505,116.232,-42.384,-4.045,111.097,1,-51.923,-18.444,113.247,1.599,-13.305,59.717
408.709,47,AR,A,1,Control Condition,Running Visualization,112.726,-103.880,161.735,-4.415,0.596,169.559,1,-41.446,-23.684,116.580,-41.472,-3.189,103.271,1,-49.894,-19.036,114.093,0.876,-11.604,54.803
409.208,47,AR,A,1,Control Condition,Running Visualization,118.222,-96.235,162.430,-4.585,3.125,122.845,1,-35.531,-28.166,116.714,-40.642,-2.758,88.689,1,-43.415,-21.629,113.778,1.094,-12.054,41.216
409.707,47,AR,A,1,Control Condition,Running Visualization,128.607,-88.972,162.893,-4.902,3.030,110.933,1,-25.448,-43.077,116.079,-43.340,-2.621,67.939,1,-31.287,-33.415,114.545,-2.048,-11.457,23.189
410.207,47,AR,A,1,Control Condition,Running Visualization,146.635,-81.516,164.153,-5.479,6.734,111.628,1,-16.532,-62.352,116.012,-43.628,-1.925,61.626,1,-22.483,-52.942,115.659,-2.968,-12.075,17.607
410.707,47,AR,A,1,Control Condition,Running Visualization,147.793,-74.988,158.801,3.095,-13.797,127.792,1,-15.613,-66.946,112.151,-40.283,-5.068,65.698,1,-23.349,-58.589,112.350,-6.157,-19.021,23.723
411.206,47,AR,A,1,Control Condition,Running Visualization,123.285,-70.384,145.263,-1.136,-46.543,141.417,1,-22.474,-51.432,101.380,-45.203,-21.239,78.358,1,-26.656,-38.572,105.063,-9.843,-25.745,37.618
411.708,47,AR,A,1,Control Condition,Running Visualization,114.748,-62.966,109.531,-2.219,-42.925,144.865,1,-25.693,-38.883,67.124,-33.475,-14.768,93.848,1,-19.207,-29.570,69.441,-18.275,-25.346,37.631
412.207,47,AR,A,1,Control Condition,Running Visualization,115.404,-64.350,88.206,-2.715,-35.145,146.654,1,-27.188,-38.814,47.292,-0.224,-19.822,107.845,1,-13.477,-30.309,49.242,-37.110,-10.019,30.897
412.708,47,AR,A,1,Control Condition,Running Visualization,116.927,-68.142,85.082,-4.469,-37.164,151.448,1,-26.066,-39.072,41.212,14.458,-27.274,102.033,1,-13.612,-33.262,47.811,-52.145,-10.481,21.855
413.207,47,AR,A,1,Control Condition,Running Visualization,117.799,-70.603,79.798,-1.566,-58.030,151.778,1,-28.922,-45.193,35.635,37.105,-42.066,122.421,1,-16.730,-38.656,42.556,-70.058,-28.059,3.324
413.708,47,AR,A,1,Control Condition,Running Visualization,118.361,-70.474,79.623,-0.942,-57.112,150.388,1,-28.617,-44.400,36.608,39.302,-37.763,117.506,1,-14.503,-37.924,43.981,-67.634,-19.267,9.383
414.209,47,AR,A,1,Control Condition,Running Visualization,120.586,-71.144,80.517,-2.466,-55.798,151.174,1,-22.939,-39.581,41.112,38.935,-19.748,88.795,1,-10.575,-29.410,46.723,-66.076,1.318,32.682
414.708,47,AR,A,1,Control Condition,Running Visualization,122.434,-70.759,80.825,-4.887,-54.159,152.581,1,-14.215,-38.575,45.050,17.421,-11.302,65.311,1,-8.271,-26.247,48.471,-43.896,-2.647,46.179
415.209,47,AR,A,1,Control Condition,Running Visualization,123.852,-70.420,81.553,-4.946,-52.303,150.351,1,-4.567,-41.593,47.730,-11.948,-13.603,45.287,1,-7.870,-24.626,50.802,-0.522,-22.328,43.303
