Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
484.704,56,VR,A,1,Control Condition,Running Visualization,178.411,-36.893,144.611,0.563,-6.356,128.949,1,38.849,-97.006,110.246,14.552,-15.375,-12.286,1,17.147,-87.708,115.322,-27.363,1.846,27.609
485.201,56,VR,A,1,Control Condition,Running Visualization,178.079,-37.861,144.566,1.393,-6.570,132.501,1,38.263,-96.169,109.986,15.106,-15.513,-10.859,1,15.903,-85.621,116.048,-22.821,3.268,37.055
485.688,56,VR,A,1,Control Condition,Running Visualization,174.938,-43.775,143.719,2.403,-12.525,170.768,1,25.615,-79.920,109.642,18.654,-14.109,27.611,1,-5.766,-81.512,115.561,-14.900,5.255,104.078
486.202,56,VR,A,1,Control Condition,Running Visualization,175.114,-46.758,142.457,1.543,-18.759,-178.027,1,17.714,-79.498,107.062,20.590,-16.955,37.544,1,-12.423,-85.295,110.660,-23.524,-4.787,132.614
486.700,56,VR,A,1,Control Condition,Running Visualization,174.233,-44.903,142.051,0.933,-19.649,175.413,1,19.138,-82.137,106.063,21.567,-18.227,33.085,1,-8.931,-82.261,110.132,-23.512,-7.567,124.826
487.201,56,VR,A,1,Control Condition,Running Visualization,174.823,-43.381,142.744,0.591,-16.380,173.466,1,20.735,-81.476,107.075,19.892,-16.786,34.481,1,-6.424,-80.466,111.236,-22.060,-6.150,120.602
487.702,56,VR,A,1,Control Condition,Running Visualization,174.485,-44.121,141.892,0.724,-19.969,176.637,1,22.452,-81.036,107.484,19.111,-16.359,29.654,1,-8.482,-82.161,110.017,-23.106,-8.582,125.623
488.188,56,VR,A,1,Control Condition,Running Visualization,174.704,-44.681,141.318,0.946,-22.035,176.236,1,19.986,-82.204,106.594,21.056,-17.999,32.819,1,-9.530,-82.681,109.318,-23.260,-9.640,127.095
488.687,56,VR,A,1,Control Condition,Running Visualization,175.918,-43.708,146.394,-0.277,3.080,170.923,1,20.563,-81.332,106.246,21.663,-20.602,33.654,1,-8.091,-80.968,107.554,-24.938,-13.233,124.632
489.188,56,VR,A,1,Control Condition,Running Visualization,180.898,-44.519,150.920,-3.623,40.495,168.139,1,20.395,-79.042,105.651,22.936,-22.119,32.505,1,-5.775,-78.200,108.277,-22.693,-12.706,120.051
489.701,56,VR,A,1,Control Condition,Running Visualization,181.704,-40.714,150.464,-10.063,36.889,147.869,1,22.587,-82.131,105.390,20.990,-22.335,27.273,1,-0.080,-76.845,109.092,-24.414,-10.991,107.777
490.189,56,VR,A,1,Control Condition,Running Visualization,182.279,-38.583,149.411,-10.535,28.127,124.676,1,27.932,-87.983,105.869,19.639,-21.183,11.198,1,8.531,-76.543,108.629,-25.199,-11.417,89.147
490.702,56,VR,A,1,Control Condition,Running Visualization,178.798,-40.339,147.060,-1.049,10.975,132.673,1,27.737,-90.027,107.022,19.701,-20.964,6.421,1,7.409,-76.807,108.850,-22.072,-10.248,87.590
491.201,56,VR,A,1,Control Condition,Running Visualization,175.893,-46.529,141.493,3.306,-21.142,172.899,1,14.672,-81.691,106.959,20.250,-19.438,41.416,1,-10.243,-81.946,106.876,-23.273,-16.692,121.575
491.700,56,VR,A,1,Control Condition,Running Visualization,175.430,-46.491,139.117,1.679,-30.860,-177.011,1,25.570,-80.824,105.549,19.644,-17.539,15.179,1,-17.933,-86.305,101.322,-29.900,-27.128,147.356
