Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
535.142,34,VR,B,1,Control Condition,Running Visualization,125.491,-118.450,142.712,-1.388,-4.741,96.024,1,-48.454,-63.358,88.161,33.862,-30.047,-34.361,1,-49.682,-32.303,115.619,13.673,1.296,9.898
535.639,34,VR,B,1,Control Condition,Running Visualization,123.056,-120.777,142.149,1.092,-5.465,94.093,1,-49.673,-65.079,90.339,33.838,-26.740,-37.994,1,-50.448,-30.923,113.471,10.805,2.298,12.608
536.139,34,VR,B,1,Control Condition,Running Visualization,119.760,-122.823,141.891,0.415,-8.630,99.271,1,-52.587,-58.545,88.278,37.313,-29.254,-32.721,1,-62.507,-22.642,76.666,-9.739,-57.097,37.329
536.638,34,VR,B,1,Control Condition,Running Visualization,121.705,-120.501,137.316,8.746,-26.718,67.696,1,-58.299,-61.296,87.830,42.044,-27.149,-44.448,1,-62.433,-25.545,71.969,-17.038,-61.815,30.320
537.139,34,VR,B,1,Control Condition,Running Visualization,126.455,-117.251,137.312,4.000,-26.247,63.483,1,-57.089,-68.223,81.933,54.240,-27.172,-57.852,1,-60.981,-27.607,70.871,-24.740,-64.211,35.078
537.638,34,VR,B,1,Control Condition,Running Visualization,140.662,-114.688,137.192,2.413,-25.340,28.199,1,-65.516,-82.338,79.197,66.279,-21.409,-79.630,1,-44.905,-52.850,69.704,-24.721,-59.013,-3.075
538.135,34,VR,B,1,Control Condition,Running Visualization,144.355,-113.792,135.610,6.726,-32.832,0.419,1,-90.806,-71.378,70.204,97.188,-27.501,-127.944,1,-45.504,-51.052,62.460,-68.268,-64.028,5.268
538.635,34,VR,B,1,Control Condition,Running Visualization,143.958,-109.009,134.945,4.832,-34.452,13.203,1,-91.351,-68.901,69.894,99.634,-22.196,-129.283,1,-45.257,-54.630,64.755,-42.518,-61.105,-20.483
539.137,34,VR,B,1,Control Condition,Running Visualization,143.525,-96.323,137.563,-3.768,-24.759,82.324,1,-66.783,-91.046,68.167,96.762,-23.531,-86.772,1,-39.048,-41.504,64.995,-58.759,-55.782,50.976
539.637,34,VR,B,1,Control Condition,Running Visualization,141.981,-92.349,140.480,-4.582,-15.411,104.732,1,-42.456,-93.559,71.370,88.223,-19.671,-58.569,1,-41.000,-41.353,65.712,-56.843,-56.557,65.576
540.137,34,VR,B,1,Control Condition,Running Visualization,135.464,-90.453,142.528,-3.990,-6.516,109.512,1,-37.922,-87.575,69.025,94.307,-20.676,-58.013,1,-37.104,-34.541,66.820,-50.223,-56.220,61.877
540.638,34,VR,B,1,Control Condition,Running Visualization,135.032,-87.751,144.675,-3.681,5.827,91.061,1,-40.038,-86.004,68.498,96.584,-22.378,-69.327,1,-28.606,-37.929,66.898,-47.378,-56.740,42.546
541.138,34,VR,B,1,Control Condition,Running Visualization,134.724,-81.601,139.534,-1.896,-19.261,111.746,1,-24.350,-84.360,67.916,91.808,-20.715,-47.845,1,-33.397,-33.888,65.992,-53.685,-57.548,71.486
541.639,34,VR,B,1,Control Condition,Running Visualization,140.565,-78.034,138.688,-0.739,-25.681,150.337,1,-4.081,-81.748,68.950,92.774,-19.879,-9.159,1,-38.833,-45.965,66.923,-49.096,-56.752,100.355
542.126,34,VR,B,1,Control Condition,Running Visualization,146.471,-85.885,136.292,-2.424,-33.642,170.504,1,-11.432,-74.873,68.511,89.825,-19.345,22.101,1,-54.738,-61.567,64.980,-57.780,-57.955,128.176
542.640,34,VR,B,1,Control Condition,Running Visualization,156.619,-82.404,135.996,-3.797,-35.305,-175.399,1,-6.456,-81.293,68.269,92.583,-21.410,39.611,1,-51.367,-77.461,65.360,-54.936,-57.409,141.305
543.126,34,VR,B,1,Control Condition,Running Visualization,162.641,-80.070,134.665,-3.061,-40.300,-176.081,1,-5.508,-85.550,67.037,92.908,-23.600,36.591,1,-52.549,-84.359,66.287,-59.938,-54.277,145.699
543.639,34,VR,B,1,Control Condition,Running Visualization,165.377,-84.906,136.914,-5.428,-31.645,-157.468,1,-7.808,-83.602,66.034,96.231,-24.846,43.452,1,-54.482,-85.804,66.659,-57.786,-52.948,146.622
544.140,34,VR,B,1,Control Condition,Running Visualization,167.679,-89.786,137.916,-5.348,-28.009,-141.859,1,-16.843,-74.686,67.806,90.000,-21.750,63.149,1,-58.991,-92.108,66.653,-57.319,-54.010,162.234
