Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
578.309,67,AR,B,1,Control Condition,Running Visualization,22.139,21.143,158.048,-2.909,-3.446,54.724,1,68.820,50.015,116.915,-7.405,-3.245,-36.697,1,84.163,49.909,116.933,-1.356,2.458,-22.333
578.808,67,AR,B,1,Control Condition,Running Visualization,22.568,20.913,158.019,-3.135,-3.509,54.328,1,68.625,49.820,116.942,-7.660,-3.400,-36.776,1,83.944,49.774,117.040,-1.499,2.503,-22.145
579.293,67,AR,B,1,Control Condition,Running Visualization,23.519,20.212,158.240,-3.185,-3.038,47.655,1,68.375,49.064,116.914,-7.780,-3.102,-39.099,1,83.333,48.820,117.358,-0.861,3.501,-25.279
579.808,67,AR,B,1,Control Condition,Running Visualization,23.463,17.060,158.423,-1.433,-2.888,14.328,1,66.420,48.078,117.337,-6.882,-2.594,-53.563,1,80.631,46.335,117.763,3.449,3.244,-39.542
580.307,67,AR,B,1,Control Condition,Running Visualization,21.193,14.217,157.879,-1.687,-6.559,-8.951,1,61.861,48.704,116.506,-6.978,-5.153,-74.652,1,74.930,45.069,117.506,4.323,3.215,-58.672
580.794,67,AR,B,1,Control Condition,Running Visualization,18.823,10.800,157.208,-3.064,-9.678,-35.728,1,56.094,50.501,115.525,-8.337,-10.172,-96.259,1,65.435,45.678,115.968,2.428,-1.006,-92.116
581.293,67,AR,B,1,Control Condition,Running Visualization,18.368,9.743,159.205,-2.605,3.194,-48.013,1,53.245,51.925,114.854,-9.793,-13.253,-106.678,1,61.406,46.517,114.971,2.256,-3.013,-104.696
581.794,67,AR,B,1,Control Condition,Running Visualization,17.947,9.016,161.491,-3.309,18.239,-55.895,1,53.076,51.155,114.442,-10.924,-15.621,-105.687,1,61.107,45.612,114.749,1.671,-4.005,-103.434
582.294,67,AR,B,1,Control Condition,Running Visualization,18.155,7.968,161.399,-4.784,17.690,-55.847,1,53.179,50.055,114.210,-12.741,-15.693,-104.409,1,61.291,44.900,114.871,0.106,-3.553,-103.232
582.795,67,AR,B,1,Control Condition,Running Visualization,18.135,8.572,160.694,-3.447,13.900,-57.290,1,53.095,50.738,113.703,-12.100,-16.911,-106.829,1,61.196,45.302,114.520,0.760,-3.855,-104.990
583.294,67,AR,B,1,Control Condition,Running Visualization,18.145,10.852,159.472,-1.285,6.166,-47.879,1,55.637,51.268,113.710,-8.439,-17.866,-100.777,1,63.956,46.110,115.213,2.529,-2.441,-98.942
583.795,67,AR,B,1,Control Condition,Running Visualization,19.470,13.222,156.191,3.805,-14.742,-29.545,1,58.818,51.766,112.969,-7.674,-19.147,-91.234,1,67.954,47.605,115.000,3.373,-2.237,-88.827
584.307,67,AR,B,1,Control Condition,Running Visualization,20.073,15.180,155.563,3.652,-18.981,-16.187,1,62.025,51.527,112.647,-8.380,-20.372,-80.065,1,71.675,48.844,114.969,2.668,-2.606,-78.801
584.804,67,AR,B,1,Control Condition,Running Visualization,17.950,20.741,156.670,-2.188,-12.670,27.935,1,69.195,50.871,112.726,-10.071,-19.599,-55.783,1,79.292,52.231,115.397,2.743,-1.275,-55.117
585.302,67,AR,B,1,Control Condition,Running Visualization,14.014,22.028,158.391,-3.381,-1.589,71.962,1,73.434,52.637,112.654,-11.766,-17.196,-29.605,1,82.822,56.693,115.848,1.539,-0.807,-34.828
585.802,67,AR,B,1,Control Condition,Running Visualization,19.557,18.522,153.325,-2.689,-30.346,36.693,1,65.152,51.186,109.525,-1.246,-21.062,-33.565,1,79.686,55.709,114.427,2.515,-4.691,-39.915
586.302,67,AR,B,1,Control Condition,Running Visualization,22.430,17.579,151.240,-2.769,-36.460,30.033,1,58.894,51.741,100.867,18.440,-31.747,-44.187,1,79.903,55.135,112.411,0.169,-9.157,-39.448
586.803,67,AR,B,1,Control Condition,Running Visualization,24.753,20.576,149.291,-3.907,-43.131,41.359,1,63.264,49.458,99.651,17.851,-31.261,-37.294,1,85.500,59.357,111.694,-1.533,-9.595,-20.173
587.302,67,AR,B,1,Control Condition,Running Visualization,27.817,33.016,149.932,-1.295,-39.805,32.925,1,73.354,45.508,100.354,15.407,-30.811,-42.646,1,98.816,52.963,111.039,0.816,-9.065,-24.144
587.803,67,AR,B,1,Control Condition,Running Visualization,29.351,48.315,152.864,0.083,-28.869,11.879,1,91.196,42.733,101.944,18.580,-25.942,-53.543,1,113.505,44.576,112.552,3.626,-7.193,-42.544
588.302,67,AR,B,1,Control Condition,Running Visualization,33.017,54.216,153.142,-0.041,-26.850,8.596,1,99.891,38.262,104.272,19.340,-16.886,-58.367,1,117.294,42.019,111.779,4.466,-8.598,-46.563
588.802,67,AR,B,1,Control Condition,Running Visualization,41.585,59.617,154.176,-3.864,-18.805,-14.945,1,107.755,26.899,105.459,20.139,-11.111,-72.049,1,121.901,22.892,115.217,6.341,0.293,-68.612
589.303,67,AR,B,1,Control Condition,Running Visualization,52.482,73.427,155.016,-0.379,-14.927,-38.493,1,114.740,21.642,106.340,26.331,-14.774,-94.284,1,126.296,10.482,113.784,10.648,-4.269,-90.518
589.802,67,AR,B,1,Control Condition,Running Visualization,65.179,91.236,156.065,-1.916,-14.777,-54.436,1,135.093,12.166,106.349,22.160,-17.560,-110.079,1,141.998,-1.984,113.406,5.947,-7.376,-107.080
