Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
499.986,40,AR,B,1,Control Condition,Running Visualization,168.534,-53.073,159.499,-1.655,-2.157,117.697,1,13.763,-99.103,73.848,82.606,-32.654,12.377,1,2.499,-78.327,114.300,-7.257,0.905,21.861
500.483,40,AR,B,1,Control Condition,Running Visualization,168.694,-52.529,159.556,-1.644,-1.638,118.118,1,14.113,-99.366,73.911,82.247,-32.704,11.798,1,2.923,-78.671,114.577,-7.478,1.546,21.121
500.969,40,AR,B,1,Control Condition,Running Visualization,166.488,-55.929,158.400,2.389,-5.739,147.170,1,13.819,-97.338,72.508,82.199,-41.889,23.497,1,-2.719,-77.029,113.055,-6.867,4.389,46.634
501.482,40,AR,B,1,Control Condition,Running Visualization,169.066,-58.199,157.212,0.156,-11.354,-174.578,1,15.419,-90.850,72.764,80.184,-43.163,54.010,1,-7.634,-79.502,113.080,-6.620,8.843,73.436
501.982,40,AR,B,1,Control Condition,Running Visualization,172.012,-55.897,157.162,1.113,-11.379,-172.317,1,15.335,-92.119,72.031,82.443,-48.231,65.321,1,-7.523,-81.931,114.106,-6.269,10.458,80.376
502.469,40,AR,B,1,Control Condition,Running Visualization,173.259,-54.960,158.737,0.739,-2.898,-179.086,1,17.396,-92.625,73.335,80.709,-42.436,52.031,1,-6.829,-81.898,114.437,-5.591,12.847,81.980
502.970,40,AR,B,1,Control Condition,Running Visualization,172.224,-54.096,158.522,-0.041,-5.057,176.538,1,16.500,-92.463,73.575,81.878,-46.478,49.775,1,-5.738,-81.337,114.147,-6.900,19.267,80.028
503.480,40,AR,B,1,Control Condition,Running Visualization,170.934,-54.600,156.018,1.748,-17.817,-173.021,1,15.753,-91.227,73.043,84.088,-48.576,55.518,1,-4.835,-81.599,113.179,-12.603,20.359,75.139
503.981,40,AR,B,1,Control Condition,Running Visualization,170.180,-55.322,155.418,0.857,-19.977,-160.853,1,15.606,-88.424,72.558,86.319,-52.538,57.800,1,-6.596,-81.808,113.102,-13.080,18.806,85.562
504.482,40,AR,B,1,Control Condition,Running Visualization,169.361,-55.748,156.111,1.005,-17.502,-159.755,1,15.356,-87.987,72.690,88.127,-54.289,63.361,1,-7.122,-80.644,113.380,-13.867,19.354,86.372
504.982,40,AR,B,1,Control Condition,Running Visualization,169.540,-55.835,157.528,0.416,-12.215,-160.641,1,14.592,-87.340,72.723,86.711,-55.471,67.204,1,-7.679,-79.575,114.422,-14.860,20.241,85.640
505.469,40,AR,B,1,Control Condition,Running Visualization,170.895,-55.971,158.810,-0.219,-5.976,-157.670,1,14.912,-88.930,71.959,100.413,-55.146,54.154,1,-8.701,-79.726,115.353,-10.864,12.597,91.596
505.982,40,AR,B,1,Control Condition,Running Visualization,174.355,-51.202,160.120,-4.394,4.041,-157.243,1,14.943,-88.045,72.251,89.999,-54.230,67.926,1,-5.622,-83.639,114.435,-12.714,7.186,94.302
506.469,40,AR,B,1,Control Condition,Running Visualization,176.486,-46.518,159.557,-6.696,3.735,-166.759,1,18.338,-93.022,70.687,91.470,-56.164,60.066,1,-1.663,-84.742,114.925,-15.275,8.908,87.005
506.969,40,AR,B,1,Control Condition,Running Visualization,175.558,-47.203,158.778,-7.775,-0.255,175.302,1,17.576,-94.082,70.720,93.299,-57.823,47.101,1,-0.743,-83.903,114.602,-18.028,13.313,78.597
507.469,40,AR,B,1,Control Condition,Running Visualization,173.995,-53.921,159.081,-5.675,-2.774,166.170,1,13.837,-95.415,72.208,94.962,-51.277,37.104,1,-5.064,-83.480,115.674,-22.181,25.427,76.492
507.970,40,AR,B,1,Control Condition,Running Visualization,172.847,-57.791,158.748,-2.855,-4.543,158.848,1,12.397,-96.497,73.191,96.539,-48.048,32.928,1,-7.571,-82.750,114.978,-20.096,23.944,72.031
508.470,40,AR,B,1,Control Condition,Running Visualization,172.829,-58.337,158.894,0.111,-4.089,149.290,1,12.733,-97.763,73.954,97.389,-46.693,26.575,1,-7.374,-82.906,114.427,-18.487,23.296,61.518
508.971,40,AR,B,1,Control Condition,Running Visualization,172.369,-59.071,158.938,0.124,-5.123,148.161,1,12.937,-97.896,73.682,99.652,-46.423,25.319,1,-7.961,-81.942,114.034,-8.433,13.677,57.703
509.470,40,AR,B,1,Control Condition,Running Visualization,171.092,-63.257,157.150,1.780,-14.126,161.613,1,10.985,-96.302,73.316,101.691,-46.692,31.090,1,-10.623,-81.624,113.790,-11.390,14.903,61.539
509.969,40,AR,B,1,Control Condition,Running Visualization,171.355,-67.396,156.327,2.605,-17.050,174.635,1,8.127,-94.859,73.079,104.872,-47.310,37.759,1,-15.699,-82.642,113.359,-11.395,13.937,70.773
510.481,40,AR,B,1,Control Condition,Running Visualization,173.777,-70.236,155.984,1.099,-18.091,-162.272,1,5.849,-92.322,73.070,109.824,-49.349,48.299,1,-19.648,-84.541,113.436,-11.623,12.234,84.752
510.981,40,AR,B,1,Control Condition,Running Visualization,175.834,-68.797,158.660,0.124,-4.299,-162.733,1,3.598,-90.552,75.164,87.935,-44.685,58.240,1,-20.296,-86.115,113.984,-8.932,15.292,96.066
511.479,40,AR,B,1,Control Condition,Running Visualization,176.711,-66.238,159.699,-0.353,0.889,-174.130,1,5.317,-91.759,74.873,82.857,-46.533,57.825,1,-17.736,-86.431,114.074,-13.103,21.832,87.591
511.981,40,AR,B,1,Control Condition,Running Visualization,176.300,-66.867,158.767,0.576,-5.708,-165.546,1,4.002,-90.865,74.314,89.771,-46.713,63.369,1,-19.324,-87.930,114.165,-13.630,20.711,93.474
512.480,40,AR,B,1,Control Condition,Running Visualization,175.444,-61.707,158.262,-0.836,-5.202,-153.527,1,6.904,-90.051,72.868,91.282,-52.578,80.607,1,-16.371,-89.557,113.368,-11.313,15.480,106.501
512.980,40,AR,B,1,Control Condition,Running Visualization,174.337,-56.155,158.764,-2.955,-1.246,-155.882,1,11.424,-90.036,71.804,93.647,-54.455,76.408,1,-13.160,-87.618,114.271,-11.976,15.346,105.718
513.480,40,AR,B,1,Control Condition,Running Visualization,174.195,-62.970,159.613,-1.234,3.583,-170.773,1,6.129,-89.347,72.270,95.304,-50.987,62.485,1,-19.286,-84.901,114.814,-12.686,17.701,95.458
513.980,40,AR,B,1,Control Condition,Running Visualization,175.692,-75.385,160.316,-0.539,6.950,158.899,1,-4.486,-91.825,74.518,93.546,-38.813,41.049,1,-30.893,-85.679,114.050,-10.306,15.553,81.195
514.481,40,AR,B,1,Control Condition,Running Visualization,178.717,-81.135,160.577,-0.789,5.680,139.637,1,-7.922,-96.150,77.313,90.367,-30.613,38.088,1,-34.252,-87.118,114.078,-8.505,15.667,69.107
514.979,40,AR,B,1,Control Condition,Running Visualization,180.443,-81.088,158.032,1.346,-7.010,133.899,1,-8.189,-99.162,79.608,90.678,-29.103,34.578,1,-33.596,-88.636,114.282,-8.874,16.790,64.187
515.480,40,AR,B,1,Control Condition,Running Visualization,181.914,-80.234,157.557,1.602,-10.211,135.546,1,-8.230,-100.311,78.030,90.975,-32.037,34.421,1,-33.780,-90.542,113.681,-8.432,16.727,65.067
