Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
498.933,51,AR,B,1,Control Condition,Running Visualization,199.847,-67.732,158.106,-3.032,1.683,128.985,1,3.888,-118.302,122.060,-12.130,-1.860,33.153,1,-5.703,-109.604,119.544,-1.737,-0.092,28.504
499.418,51,AR,B,1,Control Condition,Running Visualization,199.550,-67.650,158.097,-2.719,1.498,128.634,1,3.838,-118.428,122.130,-11.886,-2.006,32.860,1,-5.635,-109.401,119.449,-1.149,-0.171,28.799
499.917,51,AR,B,1,Control Condition,Running Visualization,198.237,-66.946,157.744,-3.615,-1.189,133.779,1,2.223,-115.216,120.457,-12.535,-5.334,39.159,1,-7.268,-107.258,119.351,-2.127,-0.308,33.721
500.417,51,AR,B,1,Control Condition,Running Visualization,194.023,-72.147,156.771,-7.779,-5.792,175.787,1,-5.506,-104.398,119.203,-13.397,-6.636,65.356,1,-18.153,-100.844,119.195,-4.519,-0.703,60.179
500.917,51,AR,B,1,Control Condition,Running Visualization,192.720,-77.315,157.445,-13.377,1.987,-168.934,1,-17.747,-97.248,118.557,-12.508,-6.222,87.004,1,-31.752,-98.050,117.589,-4.123,-2.333,84.679
501.418,51,AR,B,1,Control Condition,Running Visualization,191.284,-77.843,156.743,-6.602,-0.693,-174.266,1,-15.850,-97.523,118.109,-11.358,-7.329,83.901,1,-30.213,-96.984,116.724,-1.939,-2.525,82.591
501.917,51,AR,B,1,Control Condition,Running Visualization,193.150,-68.489,157.125,-4.073,-1.598,170.396,1,-2.898,-103.406,118.648,-8.274,-7.941,71.715,1,-15.870,-99.383,116.888,1.573,-2.302,69.349
502.430,51,AR,B,1,Control Condition,Running Visualization,196.890,-60.136,158.397,2.648,6.818,134.179,1,9.419,-111.086,120.274,-14.103,-2.621,43.535,1,-4.239,-101.893,117.825,2.751,-0.032,52.171
502.916,51,AR,B,1,Control Condition,Running Visualization,198.485,-59.556,158.838,3.460,10.108,128.587,1,10.334,-112.615,119.468,-14.181,-5.218,40.544,1,-2.819,-102.475,118.775,0.719,1.449,48.158
503.430,51,AR,B,1,Control Condition,Running Visualization,197.564,-61.390,158.510,-1.402,7.723,148.343,1,6.264,-107.213,119.515,-14.937,-5.381,53.672,1,-8.962,-100.110,119.048,-0.866,1.281,61.272
503.917,51,AR,B,1,Control Condition,Running Visualization,197.139,-64.179,158.107,-6.790,4.508,171.791,1,1.180,-103.867,118.790,-14.158,-6.217,67.298,1,-15.007,-100.424,119.002,-0.871,1.007,74.078
504.417,51,AR,B,1,Control Condition,Running Visualization,196.995,-66.559,157.146,-4.196,-0.781,-178.928,1,-2.282,-102.702,118.611,-12.939,-6.072,75.675,1,-18.604,-101.085,118.872,-0.311,0.717,82.091
504.918,51,AR,B,1,Control Condition,Running Visualization,196.332,-68.224,155.508,-1.098,-11.771,-175.853,1,-3.549,-102.855,118.730,-12.687,-6.064,77.798,1,-19.578,-101.791,118.716,-0.450,0.325,82.872
505.418,51,AR,B,1,Control Condition,Running Visualization,195.440,-68.963,155.690,-1.541,-11.719,-175.757,1,-4.015,-102.780,118.816,-12.315,-6.576,77.168,1,-19.820,-101.472,118.660,0.145,0.023,82.083
505.918,51,AR,B,1,Control Condition,Running Visualization,194.272,-66.170,155.061,-1.678,-15.480,166.590,1,-1.309,-103.841,119.121,-11.891,-6.193,69.291,1,-16.947,-101.053,118.196,0.624,-1.143,73.968
506.419,51,AR,B,1,Control Condition,Running Visualization,194.575,-63.842,155.338,-2.721,-13.823,153.426,1,2.026,-106.378,118.927,-12.227,-6.977,58.397,1,-12.973,-101.078,117.835,0.626,-1.766,63.314
506.920,51,AR,B,1,Control Condition,Running Visualization,195.470,-63.509,155.947,-1.712,-11.396,148.135,1,3.199,-107.574,119.418,-12.156,-5.805,54.708,1,-11.318,-101.215,118.271,0.672,-0.619,59.496
507.420,51,AR,B,1,Control Condition,Running Visualization,194.416,-63.637,156.792,-1.888,-6.977,150.874,1,3.087,-106.416,119.242,-12.030,-6.424,56.035,1,-11.629,-100.105,118.112,1.098,-0.956,61.379
507.919,51,AR,B,1,Control Condition,Running Visualization,196.224,-64.852,161.579,-6.324,28.712,152.351,1,2.795,-104.596,118.642,-11.615,-7.714,57.424,1,-12.261,-98.570,117.799,1.110,-1.764,63.888
508.418,51,AR,B,1,Control Condition,Running Visualization,195.177,-65.996,161.397,-11.148,27.902,166.980,1,1.199,-102.598,118.737,-12.075,-7.281,62.142,1,-14.553,-97.647,118.580,0.838,-0.889,69.246
508.928,51,AR,B,1,Control Condition,Running Visualization,193.038,-67.198,157.448,-5.804,0.787,175.214,1,-0.255,-101.170,118.853,-12.320,-6.110,67.353,1,-16.535,-97.638,118.909,0.598,0.301,74.615
