Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
441.156,35,AR,A,1,Control Condition,Running Visualization,20.212,8.711,140.025,-0.363,-11.766,48.679,1,37.457,73.165,96.020,148.485,34.783,143.080,1,89.605,56.688,120.818,-17.548,-1.213,-21.188
441.654,35,AR,A,1,Control Condition,Running Visualization,22.499,9.080,140.319,-1.722,-11.915,44.007,1,37.970,71.598,96.221,150.052,35.241,142.121,1,90.732,57.471,124.646,0.996,6.642,-14.391
442.141,35,AR,A,1,Control Condition,Running Visualization,28.197,6.792,137.486,3.871,-24.992,2.863,1,45.905,74.154,97.468,149.594,39.092,116.045,1,88.550,56.190,129.327,64.817,30.239,-25.932
442.640,35,AR,A,1,Control Condition,Running Visualization,33.869,1.671,134.981,9.248,-32.437,-27.932,1,53.834,70.524,98.037,142.302,45.973,80.188,1,80.013,46.340,128.269,95.019,79.461,-66.195
443.140,35,AR,A,1,Control Condition,Running Visualization,37.612,6.477,134.485,9.131,-35.350,-49.983,1,65.776,64.307,98.479,148.421,45.390,64.690,1,81.318,31.907,129.960,75.531,70.114,-110.625
443.653,35,AR,A,1,Control Condition,Running Visualization,47.947,19.507,135.131,6.323,-36.186,-53.249,1,80.479,53.692,99.164,149.476,46.612,61.962,1,94.483,19.975,130.041,84.124,68.653,-95.796
444.182,35,AR,A,1,Control Condition,Running Visualization,70.250,15.013,132.905,10.622,-36.298,-64.273,1,81.291,32.712,97.976,145.881,44.995,54.713,1,88.769,-5.437,126.489,82.386,67.861,-103.305
444.649,35,AR,A,1,Control Condition,Running Visualization,95.113,2.622,135.533,10.751,-32.938,-74.563,1,72.029,4.836,99.453,147.317,46.084,44.372,1,73.428,-32.688,129.653,86.636,70.594,-103.730
445.151,35,AR,A,1,Control Condition,Running Visualization,126.568,-10.333,135.912,7.742,-32.156,-85.034,1,63.249,-30.993,98.415,148.780,43.514,30.747,1,55.829,-68.135,130.113,102.973,75.494,-103.700
445.651,35,AR,A,1,Control Condition,Running Visualization,140.157,-32.180,137.021,4.109,-21.951,-108.061,1,46.069,-55.328,94.930,152.226,37.824,2.951,1,21.262,-83.461,130.400,-142.027,84.694,-22.448
446.152,35,AR,A,1,Control Condition,Running Visualization,151.249,-47.875,137.843,2.654,-18.753,-152.276,1,0.703,-93.145,96.417,153.417,38.895,-120.432,1,-13.220,-85.746,130.797,-141.047,85.823,-68.570
446.652,35,AR,A,1,Control Condition,Running Visualization,163.127,-60.567,139.562,0.859,-13.159,-178.099,1,-24.944,-99.203,99.544,150.051,47.499,-149.003,1,-34.209,-87.728,129.154,95.701,77.704,143.666
447.154,35,AR,A,1,Control Condition,Running Visualization,167.962,-59.726,141.029,3.903,-6.407,167.199,1,-30.608,-97.751,99.583,142.859,43.051,-170.543,1,-37.928,-86.674,128.734,136.283,68.481,174.804
447.640,35,AR,A,1,Control Condition,Running Visualization,168.676,-59.195,140.164,3.211,-10.314,171.505,1,-29.805,-99.808,98.780,144.748,42.511,-166.629,1,-37.512,-87.899,129.358,120.964,61.443,166.921
448.154,35,AR,A,1,Control Condition,Running Visualization,169.820,-59.220,139.272,3.048,-14.237,177.655,1,-29.055,-103.084,97.980,145.270,40.911,-161.982,1,-36.513,-91.185,129.690,124.963,62.064,177.329
448.640,35,AR,A,1,Control Condition,Running Visualization,170.573,-57.918,139.131,2.242,-14.909,178.967,1,-27.679,-104.354,97.644,146.859,40.390,-161.150,1,-35.351,-92.597,130.099,125.210,64.250,179.816
449.141,35,AR,A,1,Control Condition,Running Visualization,169.776,-57.279,139.333,1.914,-14.854,-179.581,1,-26.463,-103.819,98.136,147.574,41.320,-160.397,1,-33.429,-92.394,130.910,124.331,64.374,-178.856
449.640,35,AR,A,1,Control Condition,Running Visualization,169.404,-57.246,139.432,1.633,-14.758,-179.853,1,-26.331,-103.452,98.244,147.920,41.496,-160.118,1,-32.991,-91.792,131.169,123.069,64.799,-179.919
450.141,35,AR,A,1,Control Condition,Running Visualization,169.245,-57.188,139.537,1.893,-14.587,179.738,1,-26.537,-102.707,98.384,147.005,41.563,-161.910,1,-33.043,-91.269,131.169,121.570,64.323,178.198
450.640,35,AR,A,1,Control Condition,Running Visualization,169.464,-57.493,139.489,2.018,-14.621,-179.438,1,-26.755,-102.830,98.345,146.930,41.531,-162.326,1,-32.978,-91.761,131.183,122.016,64.455,179.872
451.141,35,AR,A,1,Control Condition,Running Visualization,169.300,-57.770,139.517,1.923,-14.634,-179.970,1,-27.325,-102.319,98.229,147.200,41.153,-163.512,1,-33.133,-91.496,131.259,121.539,63.936,178.872
451.640,35,AR,A,1,Control Condition,Running Visualization,169.910,-58.053,139.351,2.211,-14.745,-179.720,1,-27.666,-102.623,98.056,146.796,41.004,-164.359,1,-33.038,-91.810,131.210,121.772,64.136,179.301
452.142,35,AR,A,1,Control Condition,Running Visualization,170.268,-58.441,139.481,2.577,-14.682,-179.729,1,-28.199,-102.709,98.065,146.519,40.676,-165.399,1,-33.275,-92.240,131.234,122.202,63.625,179.680
452.641,35,AR,A,1,Control Condition,Running Visualization,170.604,-58.400,139.189,3.134,-15.893,179.769,1,-28.378,-102.858,97.948,146.057,40.507,-166.419,1,-33.475,-92.754,131.165,122.352,63.413,179.596
