Timestamp,ParticipantID,BetweenCondition,GroupType,ConditionOrder,ConditionName,StudyPhase,HMD_X,HMD_Y,HMD_Z,HMD_Roll,HMD_Pitch,HMD_Yaw,LeftController_IsTracked,LeftController_X,LeftController_Y,LeftController_Z,LeftController_Roll,LeftController_Pitch,LeftController_Yaw,RightController_IsTracked,RightController_X,RightController_Y,RightController_Z,RightController_Roll,RightController_Pitch,RightController_Yaw
563.464,53,VR,B,1,Control Condition,Running Visualization,169.153,-119.341,162.156,-1.595,-3.842,113.424,1,-56.386,-100.668,73.497,68.202,-32.930,11.038,1,-64.292,-77.774,120.364,-2.186,0.295,19.329
563.948,53,VR,B,1,Control Condition,Running Visualization,167.762,-119.355,161.720,-0.865,-5.018,113.724,1,-56.294,-100.319,73.460,68.793,-32.702,10.892,1,-64.028,-75.967,119.967,-3.148,1.043,22.174
564.448,53,VR,B,1,Control Condition,Running Visualization,166.249,-121.584,160.555,-0.436,-10.299,119.870,1,-58.354,-99.890,73.278,68.866,-31.976,11.767,1,-67.164,-75.845,118.702,-2.740,-1.283,23.907
564.947,53,VR,B,1,Control Condition,Running Visualization,165.874,-125.399,159.090,0.698,-16.198,133.032,1,-61.340,-101.624,72.972,69.471,-31.619,14.913,1,-71.352,-78.163,115.813,-2.804,-5.344,28.530
565.461,53,VR,B,1,Control Condition,Running Visualization,170.589,-124.092,158.982,1.395,-18.642,148.114,1,-56.873,-103.631,74.169,67.694,-31.939,30.532,1,-68.886,-83.516,116.556,-1.524,-5.407,35.960
565.949,53,VR,B,1,Control Condition,Running Visualization,182.095,-114.437,157.311,3.133,-21.773,117.586,1,-51.093,-119.328,74.109,72.011,-32.068,15.928,1,-60.189,-96.747,114.952,-0.101,-6.473,20.560
566.460,53,VR,B,1,Control Condition,Running Visualization,189.213,-108.024,158.054,2.206,-21.182,80.064,1,-50.213,-130.609,76.298,69.572,-27.841,-22.919,1,-53.406,-101.159,114.794,-3.569,-9.364,-5.456
566.961,53,VR,B,1,Control Condition,Running Visualization,187.731,-105.631,156.550,3.198,-25.247,67.525,1,-58.376,-123.159,72.909,69.399,-35.775,-28.395,1,-50.709,-98.604,112.465,-6.579,-13.856,-15.047
567.447,53,VR,B,1,Control Condition,Running Visualization,188.907,-97.943,154.876,5.159,-32.598,74.730,1,-45.909,-122.204,72.529,68.572,-34.366,-15.189,1,-48.875,-96.782,106.883,-24.414,-24.465,-19.657
567.948,53,VR,B,1,Control Condition,Running Visualization,187.869,-92.203,157.878,-0.579,-21.746,116.557,1,-31.344,-125.531,73.393,70.502,-33.599,7.136,1,-50.240,-91.546,108.524,-11.784,-16.500,2.937
568.447,53,VR,B,1,Control Condition,Running Visualization,186.276,-100.490,159.242,-0.361,-18.962,147.715,1,-32.935,-114.954,75.295,63.922,-30.700,30.817,1,-48.960,-94.855,109.460,4.131,-15.026,47.416
568.949,53,VR,B,1,Control Condition,Running Visualization,186.365,-108.801,158.579,0.252,-19.232,171.932,1,-39.316,-121.268,72.138,70.039,-36.950,28.942,1,-51.544,-101.444,109.408,-4.218,-15.481,32.137
569.449,53,VR,B,1,Control Condition,Running Visualization,189.694,-107.269,159.124,2.721,-18.457,-173.003,1,-32.101,-114.945,74.471,68.008,-31.792,43.902,1,-48.291,-102.075,110.425,-4.718,-14.525,41.911
569.950,53,VR,B,1,Control Condition,Running Visualization,191.645,-99.987,157.720,3.516,-21.713,-166.511,1,-23.759,-119.003,74.106,70.380,-35.158,56.889,1,-39.935,-105.304,109.797,-1.683,-13.517,48.671
570.450,53,VR,B,1,Control Condition,Running Visualization,192.341,-94.816,156.388,1.412,-25.319,-168.593,1,-24.492,-116.801,73.343,65.037,-35.013,64.668,1,-38.550,-105.958,109.199,-3.616,-15.430,52.063
570.949,53,VR,B,1,Control Condition,Running Visualization,192.454,-91.569,156.093,1.065,-26.771,-175.467,1,-23.918,-117.734,73.302,64.608,-36.027,63.240,1,-37.088,-106.477,108.944,-4.958,-16.109,51.113
571.449,53,VR,B,1,Control Condition,Running Visualization,193.854,-87.466,157.139,1.409,-23.003,171.297,1,-21.397,-119.726,73.883,64.608,-35.393,56.077,1,-33.105,-107.685,109.121,-5.427,-15.339,43.407
571.949,53,VR,B,1,Control Condition,Running Visualization,195.089,-85.091,157.738,0.541,-20.562,163.266,1,-21.289,-121.397,74.847,64.958,-36.340,53.205,1,-31.952,-108.627,109.139,-5.795,-15.647,39.931
572.449,53,VR,B,1,Control Condition,Running Visualization,196.307,-83.614,157.896,0.948,-19.774,157.500,1,-20.365,-121.800,74.233,64.324,-35.416,50.805,1,-30.821,-109.509,109.379,-6.161,-15.230,37.983
572.950,53,VR,B,1,Control Condition,Running Visualization,196.199,-83.176,157.622,1.568,-20.513,159.021,1,-20.105,-123.009,73.374,64.186,-36.402,49.696,1,-30.092,-109.952,109.285,-6.314,-15.696,37.020
573.447,53,VR,B,1,Control Condition,Running Visualization,195.736,-82.562,157.355,1.230,-21.550,160.913,1,-19.818,-123.019,73.884,64.115,-36.774,50.111,1,-29.583,-109.637,109.285,-6.422,-16.006,37.444
573.961,53,VR,B,1,Control Condition,Running Visualization,195.700,-81.855,157.655,0.482,-20.847,162.299,1,-19.865,-122.501,74.151,63.116,-36.896,50.231,1,-28.949,-109.731,109.537,-7.311,-16.801,36.498
